row_id,fold,y_true_id,y_pred_id,y_true,y_pred,prob_c1,prob_c234,prob_c5,correct,original_token_count,head_tail_applied,resp_text,duplicate_group_size,duplicate_num_labels,is_duplicate,is_conflicting_duplicate,experiment_id
18299,0,1,2,c234,c5,0.3354517,0.3205203,0.34402803,False,88,False," Prezada Sra. Cecília souza Segue anexo documento fornecido pela área responsável com as informações solicitadas em seu pedido de acesso #99908000004201615. Atenciosamente, SIC FURNAS # a opção de interpor recursos a esta resposta ficará disponível durante 10 dias, contados a partir do momento em que a resposta tenha sido inserida no e-SIC, na tela detalhamento do pedido. ",1,1,False,False,head_tail_256_v1
18300,0,1,0,c234,c1,0.55819297,0.30759624,0.13421082,False,214,False," Prezado Cidadão,  Em atenção à sua demanda, informamos que a Lei nº 12.527/2011 (Lei de Acesso à Informação - LAI) é o canal para solicitações de dados, processados ou não, que podem ser utilizados para produção e transmissão de conhecimento, não abarcando, no entanto, casos de denúncia, reclamações, elogios, consultas sobre aplicação de legislação, nem análise de situações hipotéticas. Nesse sentido, o Serviço de Informação ao Cidadão (SIC) não é o canal adequado para o recebimento desta demanda, motivo pelo qual seu pedido não será atendido. Saiba mais em: http://www.acessoainformacao.gov.br/central-de-conteudo/infograficos/arquivos/entenda-a-lai/grafico1EntendaaLai.jpg/image_view_fullscreen  Atenciosamente,  Serviço de Informação ao Cidadão - SIC/MSP ",1,1,False,False,head_tail_256_v1
18301,0,1,1,c234,c234,0.25993338,0.47240537,0.26766124,True,360,True," Prezado Senhor, Esclarecemos o Serviço de Informação ao Cidadão (SIC) não fornece informações sobre os débitos dos contribuintes, pois são dados protegidos por sigilo fiscal. Sugerimos que consulte a situação cadastral do seu CPF no seguinte link: (https://www.receita.fazenda.gov.br/Aplicacoes/SSL/ATCTA/CPF/ConsultaSituacao/ConsultaPublica.asp). A pesquisa mostrará se existe ou não pendência em seu cadastro. Estes são os tipos de situação que podem ser encontrados: REGULAR: não há nenhuma pendência no cadastro do contribuinte. PENDENTE DE REGULARIZAçãO: o contribuinte deixou de entregar alguma Declaração do Imposto Renda da Pessoa Física (DIRPF) dos últimos cinco anos. SUSPENSA: o cadastro do contribuinte está incorreto ou incompleto. CANCELADA: o CPF foi cancelado por multiplicidade, em virtude de decisão administrativa ou judicial ou por falecimento do contribuinte. TITULAR FALECIDO: quando for incluído o ano de óbito. NULA: foi constatada fraude na inscrição e o CPF foi anulado. Ressaltamos que o Serviço de Informação ao Cidadão  SIC lhe orienta a buscar as informações requeridas por meio dos canais adequados (acima indicado) por observar os dispostos nos arts. 4º e 11 da Lei nº 12.527/2011 e na Súmula CMRI nº 1/2015.    Atenciosamente, Serviço de Informação ao Cidadão Ministério da Fazenda ",1,1,False,False,head_tail_256_v1
18308,0,2,2,c5,c5,0.15247275,0.26673785,0.5807894,True,568,True," Prezado(a) Senhor(a),   Refiro-me à sua demanda protocolada no Banco Central do Brasil sob o número 18600.002811/2017-06, por meio da qual Vossa Senhoria solicita cópia de parecer da Procuradoria do Banco Central a respeito Medida Provisória nº 745, de 2016, convertida na Lei nº 13.416, de 2017, bem como do processo administrativo que instruiu o contrato celebrado entre o Banco Central e Crane AB, para o fornecimento de cédulas de R$ 2,00 da segunda família do Real.   A propósito, informo que os procedimentos relativos à referida contratação e os termos do contrato são regidos pelo princípio da publicidade, razão pela qual não há óbice ao fornecimento de cópia do processo administrativo solicitado por Vossa Senhoria, com exceção dos documentos 100 e 101 do citado processo, por envolverem informações sensíveis relativas a procedimentos técnicos de impressão das cédulas, não podendo, portanto, ser amplamente divulgadas. Dessa forma, não se mostra razoável a divulgação das citadas informações, nos termos do art. 13, inciso II, do Decreto nº 7.724, de 2012.   Quanto à manifestação jurídica solicitada, igualmente não há óbice ao seu fornecimento, haja vista fundamentar a edição de normativo, já publicado e convertido em lei.   Assim, em atendimento ao pleito de Vossa Senhoria, segue, para download no link abaixo, o Processo Eletrônico (PE) 98285, com exceção dos documentos 100 e 101, para a contratação de fornecedor de numerário no exterior, cabendo ressaltar que o parecer solicitado por Vossa Senhoria (Parecer Jurídico 516/2016-BCB/PGBC, de 9 de setembro de 2016) também se encontra no referido processo administrativo.  O documento estará disponível para download até dia 12/11/2017 no endereço:   https://upload.bcb.gov.br/upload/download.php?ticket=b40e39ab211fe35444884bff45847a2050f7ee0689e398d41628acd6f2c5e13874e88a90f90391950631345babda49aa9f67a1cc5fab9dbe&id=19158&tipo=2 . Salientamos que este link só pode ser acessado uma única vez por motivo de segurança.  Conforme prevê o artigo 15 da Lei 12.527, de 2011, no caso de indeferimento de acesso à informação ou às razões da negativa do acesso, poderá o interessado registrar recurso contra a decisão no prazo de 10 (dez) dias perante o Procurador Geral do Banco Central.  Atenciosamente,  Departamento de Atendimento ao Cidadão (Deati)  Divisão de Atendimento ao Cidadão (Diate) Tel: 145 www.bcb.gov.br/?FALECONOSCO ",1,1,False,False,head_tail_256_v1
18309,0,1,2,c234,c5,0.18187521,0.39628336,0.42184144,False,436,True," Prezado Senhor, Referimo-nos ao vosso pedido de informação protocolizado sob o NUP. 99905000072201604, encaminhado via e-SIC, sistema da Controladoria Geral da União CGU.  Pedido:  Boa Tarde,  Solicito a disponibilização da política de gestão de riscos, plano de gestão de risco detalhando a política (ou outros instrumentos normativos que a detalhem, tais como procedimento operacional) e manuais de gestão.  Solicito ainda alguma matriz de riscos como resultado da política, especialmente nas áreas de gestão, como licitações e contratos, governança corporativa, etc. Obrigado.  Resposta:  Inicialmente gostaríamos de agradecer pelo interesse demonstrado nas atividades relacionadas ao Banco do Nordeste.  Com relação a v. solicitação de disponibilização da política de gestão de riscos, manuais de gestão e matriz de risco resultante da política,  informamos que o Banco do Nordeste disponibiliza no endereço http://www.bnb.gov.br/relatorios-e-balancos relatório trimestral contendo as principais informações sobre o gerenciamento corporativo dos riscos da instituição. Nesse relatório V. Sa. poderá encontrar informações tais como: estrutura organizacional de gestão de riscos, resumo da política, conceitos de risco, quantitativos relacionados a Riscos de Crédito, operacional, mercado e de liquidez, bem como a estrutura de gerenciamento de capital do BNB.  (Informações prestadas pela área: Ambiente de Gestão de Riscos).  Comunicamos a possibilidade de V. Sa. apresentar recurso, se assim o desejar, pelo Sistema Eletrônico do Serviço de Informação ao Cidadão, e-SIC, ou mediante o formulário anexo, no prazo de até 10 dias a contar do recebimento desta resposta, conforme garantido pela Lei de Acesso à Informação.   Caso apresente recurso, o mesmo será apreciado pelo Diretor de Controle e Risco do BNB, Manoel Lucena dos Santos.  Atenciosamente,   Serviço de Informação ao Cidadão - Banco do Nordeste ",1,1,False,False,head_tail_256_v1
18312,0,2,1,c5,c234,0.30977303,0.45766822,0.2325587,False,256,True," Prezada cidadã, Em relação ao pedido de nº 00083.000431/2019-11 formulado por Vossa Senhoria, o Serviço de Informações ao Cidadão do Ministério da Mulher, da Família e dos Direitos Humanos - SIC/MMFDH, esclareçe que a central de atendimento do Disque Direitos Humanos - Disque 100 possui uma classificação para cada tipo de violação. Nesse sentido, o tipo de violação violência sexual possui um rol de violações como: abuso sexual, exploração sexual, sexting, grooming, pornografia infantil, exploração sexual e outros. Sendo assim, o quantitativo de tipo de violação sempre será inferior ao quantitativo de violações, visto que uma denúncia pode conter diversas violações. Nos termos do art. 21 do Decreto nº 7.724/12, eventual recurso sobre essa resposta deve ser dirigido ao Ouvidor Nacional de Direitos Humanos, no prazo de 10 dias, a contar da data desta decisão. Cabe ressaltar que a ferramenta do recurso não deve ser utilizada para especificar/reformular pedidos, pois nestas situações é necessário preencher novo formulário de solicitação. Atenciosamente, Serviço de Informações ao Cidadão  SIC/MMFDH ",1,1,False,False,head_tail_256_v1
18313,0,1,2,c234,c5,0.08334327,0.34849775,0.568159,False,214,False," Prezado(a) Senhor(a),    Com base nas informações fornecidas pela Gerência-Geral de Gestão de Pessoas - GGPES, área técnica afeta ao assunto questionado, informamos que  existem 1.988 cargos ocupados e 130 cargos desocupados.  Complementando a solicitação informo que na ANVISA não existe Funções de Confiança  nem DAS, a estrutura e compostas por 493 cargos comissionados, conforme RDC nº. 61 retificada no DOU de 14 de abril de 2016  seção 2  página 51 ( anexo 2).    Para maiores esclarecimentos, a Anvisa também disponibiliza a sua Central de Atendimento, por meio do 0800 642 9782 (dias úteis, das 7h30 às 19h30) e por meio eletrônico, no Fale Conosco: (http://www.anvisa.gov.br/institucional/faleconosco/FaleConosco.asp)    Atenciosamente,   Agência Nacional de Vigilância Sanitária ",1,1,False,False,head_tail_256_v1
18314,0,2,2,c5,c5,0.046748508,0.16947934,0.7837721,True,346,True," Prezado, boa tarde! Em resposta à sua manifestação, segue: "" 1 - SGD - Setor de Gestão Documental. Arquivistas: Vinícius Francisco Alves e Serenna Tharyne de Alves de Souza, 2 - Unidade Organizacional subordinada ao Gabinete do Reitor, 3 - Av. Prof. Mario Werneck 2590, Buritis, Belo Horizonte - MG CEP 30575-180, 4 - Não possui site próprio, 5 - Tel: (31) 2513-7153. E-mails: sgd@ifmg.edu.br / vinicius.alves@ifmg.edu.br / serenna.alves@ifmg.edu.br , 6 - Arquivistas: Vinícius Francisco Alves e Serenna Tharyne de Alves de Souza. Cargo Técnico Adm Nível E - Arquivologia""   Responsável pela respostga: Vinícius Francisco Alves.   Caso a informação concedida não corresponda à sua solicitação, há a possibilidade de manifestação de recurso(s) em até 10 dias, que será(ão) direcionado(s) às autoridades hierarquicamente superiores, conforme o art. 19 do Decreto 7.724/12.   Atenciosamente,   André Luis Resende Ouvidor Geral do IFMG   e-SIC - Sistema Eletrônico do Serviço de Informação ao Cidadão   Av. Professor Mário Werneck, 2590 - Buritis  cep: 30575-180 - Belo Horizonte - MG Home: www.ifmg.edu.br ",1,1,False,False,head_tail_256_v1
18316,0,0,1,c1,c234,0.24765591,0.38601953,0.36632457,False,544,True," Prezado(a) Senhor(a),    Com base nas informações fornecidas pela Gerência-Geral de Medicamentos e Produtos Biológicos - GGMED e - Coordenação de Inspeção e Fiscalização de Medicamentos - COIME, área técnica afeta ao assunto questionado, informamos que, manifestarem-se as áreas técnicas da Anvisa, conforme abaixo:  Coordenação de Inspeção e Fiscalização de Medicamentos - Coime  Em relação às medidas de intervenção em fabricantes de genéricos e suspensão/proibição de medicamentos determinadas pela Agência, informamos que estas informações estão publicas e disponíveis para a verificação no Portal da Agencia, no link a seguir:  http://portal.anvisa.gov.br/produtos-irregulares/-/produtos/#/  GerênciaGeral de Medicamentos e Produtos Biológicos - GGMED  1-        Esta Gerência-Geral de Medicamentos não se recusa a fornecer nenhum DADO aos usuários. Excetuam-se aqueles protegidos por lei especifica, como previsto na LAI (Lei 12.527/11) e no Decreto 7.724/2012, em seus arts. 22 e 6º respectivamente. E, no presente caso, a submissão legal desta ANVISA em respeitar o art. Art. 2º, inc. V da Lei 9.279/96, a qual garante a proteção dos direitos relativos à propriedade industrial, considerado o seu interesse social e o desenvolvimento tecnológico e econômico do País.     2-           Ainda, no caso em tela, encontramos uma impossibilidade de fornecimento das informações baseadas em questões fáticas. Os dados da maneira solicitada não existe.     4-         Para que seja disponibilizada tal informação, realizar-se-ia uma pesquisa e análise de dados, sem precedentes. Ou seja: estaríamos frente a um trabalho hercúleo, desproporcional e desarrazoado, o qual demandaria mais de 600 horas de trabalho de um especialista da área. Tal situação foi prevista pelo disposto no Art. 13, inc. II e III do Decreto nº 7.724/2012.     Para maiores esclarecimentos, a Anvisa também disponibiliza a sua Central de Atendimento, por meio do 0800 642 9782 (dias úteis, das 7h30 às 19h30) e por meio eletrônico, no Fale Conosco: (http://www.anvisa.gov.br/institucional/faleconosco/FaleConosco.asp)    Atenciosamente,   Agência Nacional de Vigilância Sanitária ",1,1,False,False,head_tail_256_v1
18322,0,1,0,c234,c1,0.45902076,0.3752597,0.16571951,False,215,False," Prezados,  Em atenção à mensagem de V.Sª., permita-nos esclarecer que o caso vai além das atribuições do Ministério da Fazenda, motivo pelo qual ficamos impossibilitados de ajudar-lhe da maneira ora solicitada.  Em face do exposto por V.Sª., sugerimos que encaminhe o seu pedido diretamente a Secretaria de Fazenda do Estado de São Paulo, para que receba a informação adequada sobre o assunto.  Secretaria de Fazenda do Estado de São Paulo End.: Avenida Rangel Pestana, 300 - 5º andar - Centro São Paulo - SP - CEP 01017-911 Fax: (11) 3243-3400  Endereço eletrônico: http://www.fazenda.sp.gov.br/ouvidoria/ ou  http://www.ipva.fazenda.sp.gov.br/ipvanet/restituicao.aspx   Agradecemos a compreensão, Serviço de Informação ao Cidadão Ministério da Fazenda ",1,1,False,False,head_tail_256_v1
18326,0,2,2,c5,c5,0.2924305,0.283641,0.4239285,True,25,False," Boa tarde Rivânia, segue em anexo a resposta à vossa solicitação. Agradecemos o seu contato. ",1,1,False,False,head_tail_256_v1
18327,0,0,1,c1,c234,0.31314003,0.51109177,0.17576824,False,397,True," Prezada Sra,,   Em resposta a demanda, no que compete a este departamento, temos a informar que:   Desde agosto de 2011 as gdasus vagas foram preenchidas por servidores do ministério da saúde lotados em virtude do processo seletivo, conforme portarias  nº 1.906, de 4 de agosto de 2011, 2.432, de 24 de outubro de 2012  e nº 1.576/2015, revogada, todas de igual teor, regulamentado por meio de edital.   Com fulcro na portaria gm/ms n. 1.576/2015, o edital denasus nº 01/2015, de 1º de outubro de 2015, regulamentou a seleção interna de análise curricular e títulos de servidores do quadro de pessoal do ministério da saúde para formação de cadastro de reserva visando preencher o quadro de lotação de servidores para exercício no denasus/sgep/ms.   O edital teve seu resultado final publicado no boletim de serviço - ano 30, nº 52 de 28/12/2015, após a avaliação dos recursos apresentados, por meio da portaria denasus/sgep/ms nº 10/2015, com retificação da classificação final nos estados do df, mg e rn, publicada no bse ? ano 31, nº 8 de 22 de fevereiro de 2016.   Em relação à convocação de servidores classificado no processo de seleção, edital denasus/sgep/ms nº 01/2015, informo que o denasus adotou as providências pertinentes para convocação dos servidores selecionados no último processo seletivo, de acordo com a disponibilidade de gdasus existentes e vagas em cada estado, nos termos do referido edital, encaminhando a solicitação à secretaria executiva para preencher as vagas existentes. Ademais, o processo seletivo teve seu prazo expirado em setembro de 2017.   Atenciosamente, ",1,1,False,False,head_tail_256_v1
18332,0,2,2,c5,c5,0.03685807,0.15560506,0.80753684,True,200,False," Prezada Senhora, em atenção ao pedido de acesso à informação registrado sob o número 00077.001969/2018-41, informamos que, conforme subsídios da Diretoria de Recursos Logísticos - DILOG/SA, não foram celebrados contratos de locação nos últimos dois anos em Brasília no âmbito da Secretaria de Administração da Presidência da República.  As informações acima foram prestadas pela Secretaria-Geral da Presidência da República.  Salientamos que, de acordo com o art. 15 da Lei de Acesso à Informação (Lei nº 12.527/2011) e com o art. 21 do Decreto nº 7.724/2012, há possibilidade de recurso no prazo de 10 (dez) dias, que será dirigido à apreciação do Secretário-Executivo da Secretaria-Geral da Presidência da República.  Atenciosamente, Serviço de Informações ao Cidadão do Palácio do Planalto - www.planalto.gov.br/acessoainformacao ",1,1,False,False,head_tail_256_v1
18337,0,0,1,c1,c234,0.30102915,0.45705768,0.24191323,False,764,True," Prezado(a) Senhor(a),    Se o pedido for referente a registros no Cadastro Informativo de créditos não quitados com o setor público federal (Cadin), o cadastro pode ser consultado pela internet, presencialmente ou por correspondência.    Para acessá-lo pela internet, é necessário criar uma senha no sistema Registrato - Extrato do Registro de Informações no Banco Central, no endereço http://www.bcb.gov.br/?REGISTRATO, seguindo os passos ali descritos.    Com a senha gerada no Registrato, você consulta as suas informações no Cadin, por meio do Sisbacen, pelo link https://www3.bcb.gov.br/sisbacenweb/, mudando a opção de acesso para CPF, na transação PISP650. Para isso, é necessário que seu navegador web possua ""Java"" (www.java.com).    O fornecimento de informações do Cadin, também pode ser requerido pessoalmente, em nossa Sede ou em nossas Gerências Regionais, ou por correspondência seguindo os procedimentos para acesso aos relatórios individuais que estão disponíveis na página do Banco Central do Brasil na internet, no endereço http://www.bcb.gov.br/pre/portalCidadao/cadsis/dadosCadastro.asp.    Em função do sigilo, esse relatório não pode ser fornecido por e-mail, nem por telefone, nem pelo e-Sic.    Esclarecemos ainda que vários estados possuem um Cadin Estadual (Cadastro Informativo dos Créditos não Quitados de órgãos e entidades estaduais). As informações referentes ao Cadin Estadual devem ser solicitadas à Secretaria de Fazenda do próprio Estado.    Adicionalmente, informamos  que, no âmbito do Banco Central, podem ser consultados, entre outros, o Sistema de Informações de Crédito (SCR) e o Cadastro de Emitentes de Cheques sem Fundos (CCF).    Por meio do sistema Registrato - Extrato do Registro de Informações no Banco Central é possível fazer o credenciamento e acessar as suas informações pessoais no SCR.    As consultas ao CCF podem ser feitas pessoalmente, pelo titular da conta-corrente ou por procurador devidamente autorizado, em qualquer instituição bancária, como, por exemplo, na agência do correntista. Sendo vedada a cobrança de qualquer tarifa para essa pesquisa.    O fornecimento de informações do SCR e do CCF também pode ser requerido pessoalmente, em nossa Sede ou em nossas Gerências Regionais, ou por correspondência seguindo os procedimentos para acesso aos relatórios individuais que estão disponíveis na página do Banco Central do Brasil na internet, no endereço http://www.bcb.gov.br/?SOLICITACADASTRO.    Em caso de dúvidas, é possível utilizar o formulário do serviço ""Fale conosco"" em nosso site para encaminhar sua demanda: clique aqui ou copie o seguinte endereço em seu navegador: http://www.bcb.gov.br/?FALECONOSCO. Também é possível ligar para número 145, do atendimento telefônico do Banco Central, de 8 às 20 horas.    Atenciosamente,       Departamento de Atendimento Institucional (Deati)   Divisão de Atendimento ao Cidadão (Diate)  Tel: 145  www.bcb.gov.br/?FALECONOSCO ",1,1,False,False,head_tail_256_v1
18343,0,0,2,c1,c5,0.3388929,0.2793405,0.38176662,False,142,False," Prezado senhor JOÃO RICARDO TORRES BEHR,  Segue, em anexo, resposta a sua solicitação, sob NUP 99944000150201604. A Valec agradece seu contato e coloca-se à disposição para demais esclarecimentos.   Atenciosamente,  SIC - VALEC Engenharia, Construções e Ferrovias S.A. (61) 2029-6333  Importante: no caso de indeferimento de acesso a informação, poderá ser interposto recurso através do sistema no prazo de 10 (dez) dias, conforme disposto no parágrafo único do art. 15 da Lei nº 12.527/2011. ",1,1,False,False,head_tail_256_v1
18350,0,2,2,c5,c5,0.044206534,0.16837843,0.787415,True,48,False," Prezado Sr. Ronaldo Lamarão.  Segue anexado o termo de retirada de editais conforme solicitado.   Cordialmente,   Otávio Augusto Barbosa Assistente em Administração Serviço de Informações ao Cidadão - SIC UNILA ",1,1,False,False,head_tail_256_v1
18359,0,1,1,c234,c234,0.28917986,0.4245204,0.2862997,True,465,True," Senhor Eduardo,  O Serviço de Informações ao Cidadão do Ministério do Planejamento, Orçamento e Gestão agradece o seu contato.  Em atenção à sua solicitação, informamos que o processo em questão foi restituído ao órgão de origem, conforme cópia do Ofício nº 303411/2016-MP, anexa. Assim, orientamos que o seu pedido de cópia seja direcionado ao órgão detentor do processo em comento.  No mais, informamos que a devolução foi em virtude da necessidade de reavaliação do titular daquela pasta, em função de recentes ajustes na estrutura do Poder Executivo federal promovidos pela Medida Provisória nº 726, de 12 de maio de 2016.  No entanto, cumpre informar que, se o processo retornar, será novamente restituído ao Ministério do Trabalho, tendo em vista o pronunciamento do Ministro interino do Planejamento, Desenvolvimento e Gestão, Dyogo Oliveira, que reafirmou, em coletiva de imprensa nesta terça-feira (7/6), que a realização de novos concursos públicos na esfera federal permanece suspensa este ano e que o governo deverá manter esta situação inalterada em 2017 (http://www.planejamento.gov.br/assuntos/gestao-publica/noticias/concursos-publicos-permanecem-suspensos-ate-2017). Desta forma, os pedidos dos órgãos referentes a novos concursos serão devolvidos.   O ministro explicou, contudo, que o provimento de cargos de concursos em andamento e autorizados anteriormente estão assegurados. Esta garantia se refere somente a nomeações dentro do número de vagas estabelecidos nos editais e durante o período de validade de cada certame. As nomeações adicionais, para as quais não existe obrigatoriedade legal, não serão realizadas.   Atenciosamente,  Coordenação-Geral de Carreiras, Concursos e Desenvolvimento de Pessoas I (CGCP II) Departamento de Carreiras, Concursos e Desenvolvimento de Pessoas (DECDP) Secretaria de Gestão de Pessoas e Relações do Trabalho no Serviço Público (SEGRT)  Serviço de Informações ao Cidadão (SIC) Ministério do Planejamento, Orçamento e Gestão (MP) www.planejamento.gov.br/acesso-a-informacao ",1,1,False,False,head_tail_256_v1
18363,0,1,2,c234,c5,0.2301225,0.29942274,0.4704547,False,527,True," Prezado sr. José Maria da Silva,  Em atenção ao seu contato, efetivado por meio do SIC  NUP nº 99923000405201679, informamos que para o fornecimento da cópia solicitada deverá ser efetuado o pagamento dos custos dos serviços, conforme disposto no Artº 18 do Decreto 7724/2012.  O valor a ser pago é de R$ 6,84 (seis reais e oitenta e quatro centavos), referente a 76 cópias no valor de R$ 0,09 (nove centavos) cada, conforme o contrato praticado pela ECT.   O solicitante deverá efetuar o pagamento em qualquer uma das agências próprias dos Correios, em espécie, preenchendo o formulário Comprovante, ou informando ao Atendente Comercial o número de cópias e o NUP 99923000405201679 para pagamento no código: 56073  Serviço de Cópias. O comprovante de pagamento deverá ser digitalizado e enviado ao e-mail: gestorsic@correios.com.br.   As cópias do documento solicitado será disponibilizada pelo sistema, conforme seu pedido inicial, em até 10 dias úteis, contados a partir da comprovação do pagamento, ou da remessa de declaração de pobreza firmada, nos termos da lei nº 7.115, de 1983, devidamente assinada.  Os Correios agradecem a sua compreensão.                                  Empresa Brasileira de Correios e Telégrafos    São Paulo, 28/03/2016    _____________________________________________________ ASSINATURA E CARIMBO DO TITULAR DO ÓRGÃO RESPONSÁVEL PELA INFORMAÇÃO (Formulário físico) Órgão técnico responsável pela informação: ASGET  Assessoria de Relações do Trabalho / DR-SPM  EUGENIO VALENTIM DA SILVA  Diretor Regional  DR/SPM    Eventuais recursos devem ser dirigidos ao Vice-Presidente  de Gestão de Pessoas  de acordo com o Art. 21 do Decreto 7.724/2012 que regulamenta a Lei de Acesso a Informação - Lei 12.527/2011, no prazo de 10 dias, a contar do recebimento desta resposta.   Serviço de Informação ao Cidadão Empresa Brasileira de Correios e Telégrafos ",1,1,False,False,head_tail_256_v1
18365,0,1,0,c234,c1,0.49827424,0.3512008,0.15052499,False,807,True," Prezado Senhor, Referimo-nos à solicitação formulada ao Banco Central do Brasil (BCB) sob NUP 18600.001254/2019-60, para informar que seu pedido foi parcialmente deferido. Nesse sentido, esclarecemos que os Processos 84947, 103452, 85336, 69043, 74731, 83302, 83257 e 83176 encontram-se dentro do prazo de sigilo classificado, desta forma, conforme preceitua o art. 19, § 1º, do Decreto nº 7.724, de 16 de maio de 2012, segue anexa tabela que indica o fundamento legal da classificação, a autoridade que a classificou e o código de indexação do documento classificado. Adicionalmente, informamos que os processos 1201547217 e 0601344559 não podem ser disponibilizados com fulcro no art. 13, inciso II, do Decreto n&deg, 7.724, de 2012. Vale mencionar que, em consonância com o princípio da transparência, que pauta a atuação da Administração Pública, já é disponibilizado ao público parte relevante do Manual da Supervisão (MSU) e do Guia de Práticas da Supervisão (GPS), que permitem que a sociedade conheça os aspectos legais e prudenciais da supervisão exercida pelo Banco Central, bem como os seus objetivos e os instrumentos disciplinares e punitivos à disposição da Autarquia. Contudo, aspectos sensíveis da atividade exercida pelo BCB, como aqueles constantes nos processos de supervisão que implicam na decretação de regimes de resolução em instituições financeiras, não podem ser objeto de divulgação quando suas informações possam comprometer a integridade da atuação do Banco Central na busca pela estabilidade e higidez do sistema financeiro pátrio.  Por outro lado, visando contribuir com a elucidação da solicitação, disponibilizamos os votos 002/2009 e 186/2012 relativos a liquidação da Agente BR Sociedade Corretora de Câmbio Ltda e da Quantia Distribuidora de Títulos e Valores Mobiliários Ltda.  Ademais, nos termos do art. 19, III, do Decreto nº 7.724, de 2012, esclarecemos que existe a possibilidade de solicitar a desclassificação da informação, dirigindo o pedido à autoridade classificadora que, no caso, é o Presidente do BCB, no endereço SBS Quadra 3, Bloco B, Edifício Sede, 20º andar, 70074-900, Brasília (DF).  Os formulários para recursos e pedidos de desclassificação (art. 19, § 2º, do Decreto 7.724, de 2012), bem como sistemas para interposição e outras informações, estão disponíveis nos seguintes endereços:  http://www.bcb.gov.br/pre/bc_atende/port/sic.asp http://www.bcb.gov.br/acessoainformacao/sigilo.asp http://www.acessoainformacao.gov.br/lai-para-sic/sic-apoio-orientacoes/formularios  Conforme prevê o artigo 15 da Lei 12.527, de 2011, no caso de indeferimento de acesso à informação ou às razões da negativa do acesso, poderá o interessado registrar recurso contra a decisão no prazo de 10 (dez) dias perante o Chefe do Departamento de Supervisão de Cooperativas e de Instituições Não Bancárias (Desuc).  Atenciosamente, Departamento de Atendimento Institucional (Deati)  Divisão de Atendimento ao Cidadão (Diate) Tel: 145 www.bcb.gov.br/?FALECONOSCO ",1,1,False,False,head_tail_256_v1
18367,0,2,2,c5,c5,0.07101251,0.19978042,0.72920704,True,40,False," Prezado Luiz  Seguem em anexo os quadros QRSTA da UFCSPA, referentes às classes C, D e E.  Atenciosamente  Roque Eich DRH/UFCSPA ",1,1,False,False,head_tail_256_v1
18369,0,2,1,c5,c234,0.3280145,0.4102939,0.26169163,False,209,False," Prezado Senhor, bom dia        Cumprimentando-o cordialmente, fazemos referência ao seu Pedido de Acesso a Informação, para o qual obtivemos a resposta anexado da Senhora Tatiana Junqueira Sales, Supervisora de Gestão Funcional da Embrapa, a qual segue resposta abaixo. ""Informamos que na Embrapa não se aplica o Art. 87, da Lei 8.112, de 11 de dezembro de 1990:  Após cada quinquênio de efetivo exercício, o servidor poderá, no interesse da Administração, afastar-se do exercício do cargo efetivo, com a respectiva remuneração, por até três meses, para participar de curso de capacitação profissional"".         Caso o seu pedido de acesso a informação lhe seja negado ou caso lhes sejam negligenciadas as razões sobre a negativa de acesso, o Sr. poderá recorrer, no prazo de 10 (dez) dias, à autoridade hierarquicamente superior a quem tomou a decisão.  Atenciosamente, Fátima Aparecida F. de Almeida ",1,1,False,False,head_tail_256_v1
18371,0,1,0,c234,c1,0.42439213,0.3755548,0.20005308,False,427,True," Prezado Senhor,   Em atenção ao seu pedido de informação, ouvida a área competente da Empresa, Informamos que o processo que originou o PAR trata-se de documento composto de um total de 2.019 folhas. Nos termos do artigo 18 do Decreto nº 7724/2012, que regulamente a Lei de Acesso à Informação Quando o fornecimento da informação implicar reprodução de documentos, o órgão ou entidade, observado o prazo de resposta ao pedido, disponibilizará ao requerente Guia de Recolhimento da União - GRU ou documento equivalente, para pagamento dos custos dos serviços e dos materiais utilizados.. Assim, informamos que os que poderão ser disponibilizadas da seguinte forma: a. R$ 0,30 por lauda reproduzida mecanicamente e autenticada totalizando o valor de R$ 605,70, b. R$ 0,20  por lauda reproduzida mecanicamente totalizando o valor de R$ 403,80 e c. R$ 0,15 por lauda reproduzida digitalmente totalizando o valor de R$ 302,85. Dessa forma, caso haja interesse por parte de V.Sa., pedimos informar por meio do endereço sic@infraero.gov.br a opção de reprodução, nome completo e nº de CPF, para emissão do boleto de custeio. Com relação ao PAR 002/DFRC/2015, informo que o mesmo encontra-se na fase de análise dos recursos apresentados, não sendo possível o fornecimento do referido processo, nos termos da Lei de Acesso à Informação.  Atenciosamente,   Equipe SIC Infraero.  Por oportuno, conforme previsto na Lei de Acesso à Informação (Lei nº 12527/2011) e seu Regulamento (Decreto nº 7724/2012), é facultado ao requerente apresentar recurso em primeira instância, no prazo de dez dias, contado da data da resposta, à autoridade hierarquicamente superior à que adotou a decisão, que deverá apreciá-lo no prazo de cinco dias, contado da sua apresentação. ",1,1,False,False,head_tail_256_v1
