row_id,fold,y_true_id,y_pred_id,y_true,y_pred,prob_c1,prob_c234,prob_c5,correct,resp_text,duplicate_group_size,duplicate_num_labels,is_duplicate,is_conflicting_duplicate,experiment_id,threshold_1,threshold_2
14266,1,0,0,c1,c1,0.59077924,0.25285846,0.15636237,True," Prezado (a) senhor (a),  Recebemos seu pedido de informação de nº 99933.000128/2017-66  e, para respondê-lo, é preciso que ele seja mais específico. O Decreto 7.724 de 16 de maio de 2012, que regulamenta a Lei 12.527/2011 (Lei de Acesso à Informação), determina que o pedido de acesso à informação deva conter a especificação, de forma clara e precisa, da informação requerida, por exemplo, quantidade, período temporal, localização, sujeito, recorte temático, formato, etc, determina, ainda, em seu artigo 13, que não serão atendidos pedidos de acesso à informação genéricos.  Deste modo, encerramos o seu pedido e solicitamos que ele seja refeito.  Atenciosamente,  SIC/CONAB ",1,1,False,False,ordinal_thresholds_v1,-0.5000872611999512,0.818228006362915
14270,1,2,2,c5,c5,0.10894501,0.20468497,0.68637,True," Prezado Sr. Carlos Roberto,  Em atenção ao seu pedido de informação protocolo n.º 99920000131201692 da CGU, segue anexo cópia digitalizada do documento solicitado. ",1,1,False,False,ordinal_thresholds_v1,-0.5000872611999512,0.818228006362915
14272,1,0,0,c1,c1,0.56925416,0.26243642,0.16830945,True," Prezada Senhora,  O seu pedido de informação foi recebido pela Petrobras em 07/06/2018 e registrado sob o número de protocolo SIC 02848/2018.  Esclarecemos que, conforme o art. 12 do Decreto n.º 7.724, de 16 de maio de 2012, que regulamenta a Lei n.º 12.527, de 18 de novembro de 2011, o pedido de acesso à informação deve especificar, de forma clara e precisa, a informação requerida, não devendo ser genérico, desproporcional ou desarrazoado, conforme art. 13, do referido decreto.   Esclarecemos, ainda, que a Lei de Acesso à Informação (Lei nº 12.527/2011) regula o direito de acesso a informações previsto na Constituição Federal de 1988 e dispõe sobre o acesso às informações produzidas pelos órgãos e entidades públicas. Assim, o objetivo da lei é o acesso às informações já produzidas pelo órgão, que estão em documentos, arquivos, estatísticas.   Para que a Petrobras possa responder de forma adequada ao seu pedido, recomenda-se a abertura de novo protocolo, observando a necessidade de que se especifique a informação desejada.   No que toca ao arquivo anexado à sua manifestação, intitulado de Reclamação, esclarecemos que esta não poderá ser conhecida e processada, uma vez que esta somente seria cabível na hipótese de omissão na resposta à solicitação de informação, conforme disposto no artigo 22 do Decreto nº 7.724/2012, que regulamentou a Lei de Acesso à Informação.  A Reclamação prevista na LAI não é instrumento adequado à impugnação de respostas à pedidos de acesso à informação já respondidos.   Caso V.Sa. deseja apresentar uma reclamação acerca da atuação de alguma área da companhia, solicitamos que nos apresente uma nova manifestação através do Fale com a Ouvidoria, no seguinte endereço eletrônico: https://ouvidoria.petrobras.com.br/portal/ouvidoria/pt_br/fale-com-a-ouvidoria/fale-com-a-ouvidoria-1.htm  Cumpre ainda lembrar que o Portal da transparência da Petrobras dispõe de importantes informações sobre a companhia, a exemplo da agenda da Presidente e dos diretores, estrutura organizacional, planilhas com dados de licitações, contratos e convênios, entre outras.  Além do Portal da Transparência, o blog Fatos e Dados é um importante canal de comunicação com os públicos de interesse da Petrobras. Para mais informações, conheça também nossa página no facebook e siga o twitter @petrobras.  Diante do exposto, considera-se o presente protocolo encerrado.  A Petrobras aguarda o seu novo pedido.  Atenciosamente,  Serviço de Informação ao Cidadão (SIC) Ouvidoria-Geral da Petrobras ",1,1,False,False,ordinal_thresholds_v1,-0.5000872611999512,0.818228006362915
14273,1,1,0,c234,c1,0.35298198,0.31794977,0.32906824,False," Prezado Sr,  Informamos que não temos competência para tratar o assunto. O ICMS não é um tributo administrado pela Secretaria da Receita Federal. Sugerimos que entre em contato com as Secretarias de Fazenda nos Estados para obter as informações desejadas.   Por fim, esclarecemos ainda que os Estados disponibilizam informação sobre arrecadação no Boletim de Arrecadação, que é disponibilizado no site do Conselho Nacional de Política Fazendária - CONFAZ (https://www.confaz.fazenda.gov.br/legislacao/boletim-do-icms).  Atenciosamente,  Serviço de Informação ao Cidadão Ministério da Fazenda ",1,1,False,False,ordinal_thresholds_v1,-0.5000872611999512,0.818228006362915
14277,1,2,2,c5,c5,0.13892847,0.2372362,0.6238353,True," Prezado Sr. João Pualo,  Conforme solicitado segue anexo cópia digitalizada do processo contratação serviços de alimentação no MS.   Atenciosamente, ",1,1,False,False,ordinal_thresholds_v1,-0.5000872611999512,0.818228006362915
14278,1,0,0,c1,c1,0.5872332,0.25446242,0.15830442,True," Prezado(a) Senhor(a), Em atenção ao Pedido de Informação e-SIC NUP 00077001381201715 e desculpando-nos pelo atraso na apresentação da resposta, a Coordenação-Geral de Diversificação Econômica, Apoio à Agroindústria e Apoio à Comercialização (CGDE/SAF) informou que as informações solicitadas são de caráter restrito/sigiloso e não poderão ser fornecidas, conforme disposições da Lei nº 12.527, de 18 de novembro de 2011 - Lei de Acesso à Informação (LAI). ""Art. 6o  Cabe aos órgãos e entidades do poder público, observadas as normas e procedimentos específicos aplicáveis, assegurar a: (...) III - proteção da informação sigilosa e da informação pessoal, observada a sua disponibilidade, autenticidade, integridade e eventual restrição de acesso."" Salientamos que, caso Vossa Senhoria não fique satisfeito(a) com a resposta, é cabível recurso de 1ª instância à Subsecretaria de Agricultura Familiar (SAF). Atenciosamente, SIC-SEAD/CC/PR ",1,1,False,False,ordinal_thresholds_v1,-0.5000872611999512,0.818228006362915
14282,1,1,2,c234,c5,0.1709227,0.26425856,0.56481874,False," Prezado (a) Senhor (a), Em atenção à solicitação registrada sob o nº 08850.004622/2019-26, informamos que: 1- Não possuímos dados acerca do número de Atos de Concentração por ano. Mas enviamos em anexo tabela de todas as operações de 2007 a 2018. Para saber apenas o quantitativo de processos, conforme solicitado, poderíamos indicar pesquisa em nosso ""Cade em Números"" (www.cade.gov.br >> Cade em Números). Nada obstante, nessa funcionalidade, temos somente a quantidade anual de atos de concentração que foram julgados mais recentemente. Não temos, contudo, essa divisão por setor econômico. Para tanto será preciso buscar pelas requerentes, mesmo por meio da análise dos processos, ou ainda pela ""Pesquisa avançada de Atos de Concentração"" conforme indicamos abaixo. 2- Não possuímos em tabelas internas Atos de Concentração divididos por setor econômico.  Por esse motivo, enviamos abaixo CNAES (Classificação Nacional de Atividades Econômicas) relacionados ao comércio atacadista de bebidas, que podem ser pesquisados no site do IBGE. Com esses números será possível realizar pesquisas de Atos de Concentração julgados pelo Cade por meio do campo ""Pesquisa de Atos de Concentração"" do site (www.cade.gov.br>> Pesquisa de Atos de Concentração). Para tanto, basta digitar os números repassados abaixo no campo ""CNAES afetados pela operação"". Além disso, também será possível preencher o campo ""Mercados Relevantes"" com a palavra ""Bebidas"" para acessar processos de acordo com os produtos envolvidos na operação. Seguem os CNAES pesquisados.     4635-4   AGUARDENTES, COMéRCIO ATACADISTA DE     4635-4   BEBIDAS DESTILADAS, COMéRCIO ATACADISTA DE     4635-4   BEBIDAS EM GERAL, COMéRCIO ATACADISTA DE COM ACONDICIONAMENTO ASSOCIADO     4635-4   CACHAçA CANINHA, COMéRCIO ATACADISTA DE     4635-4   CERVEJA, CHOPE E REFRIGERANTE, COMéRCIO ATACADISTA DE     4635-4   CERVEJA, REFRIGERANTES, COMéRCIO ATACADISTA DE     4635-4   CHOPP, COMéRCIO ATACADISTA DE     4635-4   CONHAQUE, COMéRCIO ATACADISTA DE     4635-4   DISTRIBUIDORA DE CERVEJA, COMéRCIO ATACADISTA DE     4635-4   DISTRIBUIDORA DE CHOPE, COMéRCIO ATACADISTA DE     4635-4   DISTRIBUIDORA DE REFRIGERANTES, COMéRCIO ATACADISTA DE     4635-4   DISTRIBUIDORA DE áGUA MINERAL, COMéRCIO ATACADISTA DE     4635-4   FRACIONAMENTO E ACONDICIONAMENTO DE BEBIDAS ALCOóLICAS E NãO ALCOóLICAS ASSOCIADO AO COMéRCIO, SERVIçOS DE     4635-4   LICORES OU CREMES, COMéRCIO ATACADISTA DE     4635-4   RUM, COMéRCIO ATACADISTA DE     4635-4   SAQUê COMéRCIO ATACADISTA DE     4635-4   UíSQUE, WHISKY, COMéRCIO ATACADISTA DE     4635-4   VINHOS, COMéRCIO ATACADISTA DE     4635-4   áGUA MINERAL, COMéRCIO ATACADISTA DE       3- Para obter essa informação a solicitante deve, no campo ""Pesquisa de Atos de Concentração"", informado acima, ir na aba ""Análise do Cade"" à direita, principalmente por meio dos campos ""Decisão do tribunal"" e ""Decisão da SG"". 4- Quanto a este quesito, ainda na pesquisa avançada de Ato de Concentração, na aba ""Características da Operação"", será possível filtrar a região afetada pela operação por meio do campo ""Abrangência da Operação"". Conforme determinam a Lei 12.527/2011 (Lei de Acesso à Informação) e o Decreto 7.724/2012 que a regulamenta, poderá ser apresentado recurso no prazo de dez dias, contado da ciência dessa decisão, ao Chefe de Gabinete da Presidência do Cade, que deverá apreciá-lo no prazo de cinco dias, contado da sua apresentação. Lembramos que a ferramenta do recurso não deve ser utilizada para especificar ou reformular pedidos, nestas situações é necessário preencher novo formulário de solicitação. Atenciosamente, SIC/Cade ",1,1,False,False,ordinal_thresholds_v1,-0.5000872611999512,0.818228006362915
14285,1,2,2,c5,c5,0.1253863,0.2234807,0.651133,True," Prezado(a) Sr(a). Agradecemos o contato e informamos que o acesso ao pedido de informação solicitado poderá ser obtido no endereço eletrônico http://www.progep.ufpb.br/progep/contents/documentos/informativos/quadro-de-referencia-ufpb-20-06-2017.pdf/view, arquivo ""Quadro de referência ufpb - 18.07.2018.pdf"". O Quadro de Referência está atualizado, conforme estabelece o Decreto nº 7.232/2010, em seu art. 4º, § 1º. Informações sobre aproveitamento de vagas de outros concursos pela UFPB podem ser obtidas diretamente em contato com o setor de Divisão de Seleção e Provisão, da Pró-reitoria de Gestão de Pessoas (DSP/PROGEP) através dos canais:  - Endereço eletrônico: http://www.progep.ufpb.br/progep/contents/documentos/manual-doservidor/aproveitamento-de-concurso-tecnico-administrativo-dsp.pdf/view. - E-mail: dsp@progep.ufpb.br - Telefones: (83) 3216-7068, (83) 3216-7180, 3216-7017, ou - Endereço: Cidade Universitária, Prédio da Reitoria, 1º Andar. CEP: 58051-900 João Pessoa, Paraíba. Atenciosamente, Serviço de Informação ao Cidadão - SIC Universidade Federal da Paraíba - UFPB ",2,1,True,False,ordinal_thresholds_v1,-0.5000872611999512,0.818228006362915
14286,1,2,2,c5,c5,0.14718711,0.24491692,0.607896,True," Prezado Senhor,   Em atendimento a sua solicitação , seguem arquivos anexos com os dados solicitados. Atenciosamente, SIC ",1,1,False,False,ordinal_thresholds_v1,-0.5000872611999512,0.818228006362915
14287,1,2,2,c5,c5,0.12613785,0.22428352,0.64957863,True," Prezado Senhor Diogo, O atendimento à Vossa demanda encontra-se em arquivo anexo. Atenciosamente, Mary Rose de Oliveira SIC/DNIT ",1,1,False,False,ordinal_thresholds_v1,-0.5000872611999512,0.818228006362915
14301,1,1,2,c234,c5,0.32680833,0.3178643,0.35532737,False," Prezado cidadão, informamos abaixo a resposta à sua solicitação, no prazo da Lei de acesso a informação.   A área técnica de influenza do Ministério da Saúde  MS informa que os respectivos sistemas de informação de influenza encontram-se em atualização desde dezembro de 2018 e portanto, os bancos de dados referente ao ano de 2018 não encontram-se disponíveis. A manutenção do banco é realizada pelo DATASUS, por isso não podemos precisar o prazo para o termino da mesma.    Estamos à disposição para quaisquer esclarecimentos. ",1,1,False,False,ordinal_thresholds_v1,-0.5000872611999512,0.818228006362915
14302,1,2,2,c5,c5,0.34048516,0.31815195,0.3413629,True," Prezado Roger,  Segue abaixo tabela contendo relação das instituições financeiras conveniadas para pagamento de benefícios junto ao INSS.   Instituição Financeira ",1,1,False,False,ordinal_thresholds_v1,-0.5000872611999512,0.818228006362915
14319,1,2,2,c5,c5,0.1677633,0.26190537,0.57033134,True," Prezado(a) Senhor(a),    Com base nas informações fornecidas pela Secretaria Executiva da Câmara de Regulação do Mercado de Medicamentos - SCMED, área técnica afeta ao assunto questionado, esclarecemos que a informação solicitada encontra-se publicada no site da ANVISA, na seção da CMED, legislação, Comunicados: http://portal.anvisa.gov.br/comunicadoscmed  Agradecemos, no entanto, por nos fazer notar que o anexo ao Comunicado nº 3, de 25 de março de 2015 não está disponível. Faremos a adequação do site para incluí-lo.  Por fim, encaminhamos as listas solicitadas em anexo. Esclarecemos que, para o ano de 2016, o fator Z resultou em 0% e, por isso, o ajuste  máximo de preços permitido foi de 12,50% (doze vírgula cinquenta por cento) para todos os medicamentos.     Para maiores esclarecimentos, a Anvisa também disponibiliza a sua Central de Atendimento, por meio do 0800 642 9782 (dias úteis, das 7h30 às 19h30) e por meio eletrônico, no Fale Conosco: (http://portal.anvisa.gov.br/fale-conosco)    Atenciosamente,   Agência Nacional de Vigilância Sanitária ",1,1,False,False,ordinal_thresholds_v1,-0.5000872611999512,0.818228006362915
14330,1,1,0,c234,c1,0.5822536,0.25669026,0.16105618,False," Prezado Senhor,  A Ouvidoria-Geral da Petrobras, por meio deste SIC, apresenta a resposta fornecida pela Gerência Executiva de Industrial:   ""Em atenção ao pedido de acesso à informação protocolado no SIC da sob o nº 04915/2018, a Petrobras esclarece que se encontra impossibilitada de atender a sua demanda, tendo em vista que o conteúdo do vídeo solicitado, caso divulgado, tem o condão de comprometer a imagem da Companhia e, consequentemente, afetar sua governança corporativa, nos termos do art. 5º, § 1º, do Decreto n&deg, 7.724/2012 que regulamenta a Lei n&deg,12.527/2011,  bem como a imagem de terceiros, nos termos  do inciso I, do §1º, do art. 31 da referida Lei.  Por fim, cabe informar, em cumprimento à determinação legal, que V.Sa. poderá valer-se, caso entenda necessário, do recurso previsto no art. 15 da Lei n&deg,12.527/2011, c/c art. 21 do Decreto nº 7.724/2012, no prazo de 10 dias, a contar da ciência desta decisão, que deve ser dirigido ao Gerente Executivo do INDUSTRIAL"".  Cumpre-nos informar que na hipótese de apresentação de recurso à autoridade hierárquica superior, ele deverá ser apresentado no prazo de 10 (dez) dias a contar da ciência da presente decisão.  Diante do exposto, considera-se este protocolo encerrado.   A Petrobras novamente agradece a confiança depositada, reafirmando o seu compromisso com a transparência.  Atenciosamente,  Serviço de Informação ao Cidadão (SIC) Ouvidoria-Geral da Petrobras ",1,1,False,False,ordinal_thresholds_v1,-0.5000872611999512,0.818228006362915
14332,1,1,0,c234,c1,0.63363695,0.23238227,0.13398075,False," Prezado Solicitante, Informamos que o conteúdo de seu pedido de informação configura-se como 'genérico' e, portanto, não é possível o seu atendimento conforme versa o Decreto 7.724/2012 que regulamenta a Lei 12.527/2011 em seu dispositivo transcrito abaixo:  ""Art.13 Não serão atendidos pedidos de acesso à informação: I - genéricos, II - desproporcionais ou desarrazoados, ou III - que exijam trabalhos adicionais de análise, interpretação ou consolidação de dados e informações, ou serviço de produção ou tratamento de dados que não seja de competência do órgão ou entidade."" Verifique ainda se o conteúdo de seu pedido é, de fato, direcionado à FUB - Fundação Universidade de Brasília e seus órgãos integrantes.   Conforme art. 21 do Decreto n. 7.724/2012, pode ser apresentado recurso à autoridade hierarquicamente superior a que deu a resposta e isso deve ser feito no prazo de 10 (dez) dias contados da publicação da resposta. Deve-se clicar no botão correspondente (Recorrer em 1ª Instância) no sistema e-SIC e apresentar as razões do recurso.    Atenciosamente, Serviço de Informação ao Cidadão - SIC/UnB Campus Universitário Darcy Ribeiro Prédio da Biblioteca Central, 1º Pavimento, sala A1 - 09/41 CEP.: 70910 900 Brasília DF Brasil Telefone: (61) 3107 2710 ",1,1,False,False,ordinal_thresholds_v1,-0.5000872611999512,0.818228006362915
14338,1,1,0,c234,c1,0.5779718,0.2585827,0.16344544,False," Mensagem eletrônica nº 102/2018-SIC/GAB/PF Brasília, 25 de junho de 2018.   Prezado (a) Senhor(a), 1.                                          Em resposta ao pedido de acesso à informação registrado no e-SIC sob o NUP 08850002908201896, que solicita acesso a 30 processos desclassificados, informamos que não é possível o atendimento. 2.                                          Tendo em vista a multiplicidade de situações e a ausência de definição específica do tipo de informação pretendida, resta inviável sua disponibilização sem prejuízo às atividades rotineiras do órgão, pois implicaria em levantamentos em diversos documentos e diversos sistemas em todo o território nacional. 3.                                          O Decreto nº 7.724/2012, que regulamenta a Lei de Acesso à Informação (LAI), estabelece, em seu artigo 13, que não serão atendidos pedidos de informação que sejam genéricos, desproporcionais, desarrazoados ou que exijam trabalho adicional de análise, interpretação ou consolidação de dados e informações. 4.                                          Consta, ainda, nas orientações da Controladoria-Geral da União: (...) Veja a definição desses conceitos de acordo com a publicação ""Aplicação da Lei de Acesso à Informação em recursos da CGU"": Genérico: é aquele que não é específico, ou seja, não descreve de forma delimitada (quantidade, período temporal, localização, sujeito, recorte temático, formato, etc.) o objeto do pedido de acesso à informação, o que impossibilita a identificação e a compreensão do objeto da solicitação. é um pedido que se caracteriza pelo seu aspecto generalizante, com ausência de dados importantes para a sua delimitação e atendimento. Exemplo: Eu quero saber os contratos do governo com educação básica. Desproporcional: Analisa-se a adequabilidade do pedido de modo que seu atendimento não comprometa significativamente a realização das atividades rotineiras da instituição requerida, acarretando prejuízo injustificado aos direitos de outros solicitantes. O órgão deve indicar as razões de fato ou de direito da recusa total ou parcial da demanda, apresentando o nexo entre o pedido e os impactos negativos ao órgão. (...) Fonte: http://www.acessoainformacao.gov.br/assuntos/pedidos/excecoes/o-que-e-pedido-desproporcional-desarrazoado-ou-generico, acessada em 05/10/2017. 5.                                          Providências para atendimento, além de demandarem grande quantidade de servidores, ainda levaria meses para serem efetivadas, prejudicando severamente as atividades do órgão. 6.                                          Há que se considerar, ainda, que as informações em questão teriam que ser individualmente analisadas por servidores qualificados para que fossem identificadas outras hipóteses legais de restrição de acesso, como informações pessoais, classificadas ou protegidas por outras forma de sigilo legal, sem contar o tarjamento manual quanto fosse o caso. 7.                                          A mobilização necessária para tanto traria consideráveis prejuízos à própria sociedade, que veria prejudicada a atuação da Polícia Federal na segurança pública e na prestação de servidos em razão de um único pedido de acesso a informação. 8.                                          Importante apontar que o mesmo solicitante, no pedido 08850002869201827, pleiteou o acesso a quase 1200 documentos desclassificados, o que foi negado em razão da desproporcionalidade e prejuízo às atividades do órgão. 9.                                          Foi feito contato deste Serviço de Informação ao Cidadão (SIC/PF) com o solicitante orientando-se sobre como delimitar o objeto de seus pedidos de forma a viabilizar seu atendimento, tendo este discordado da orientação em questão. 10.                                      Então apresentou o presente pedido, além do pedido 08850002909201831, ambos apresentados concomitantemente e pleiteando o acesso a 50 documentos no total até momento, ou seja, apenas passou a fracionar os pedidos, sem evitar, contudo, a necessidade de trabalho adicionar de análise, consolidação e interpretação de dados que prejudicam as atividades rotineiras do órgão. 11.                                      Neste passo, nega-se o acesso solicitado, com fundamento nos dispositivos já mencionados, posto que se trata de pedido indiscriminado e desproporcional de grande volume de informação que necessidade de trabalho adicional a fim de se resguardar eventuais informações resguardadas por outras formas de sigilo legal. 12.                                      Por fim, comunica-se que cabe recurso ao Exmo. Sr. Diretor-Geral de Polícia Federal no prazo de 10 (dez) dias contados da ciência desta resposta, o qual pode ser apresentado, via internet, pelo sistema e-SIC (www.acessoainformacao.gov.br/sistema). Atenciosamente,     SERVIçO DE INFORMAçãO AO CIDADãO Polícia Federal ",1,1,False,False,ordinal_thresholds_v1,-0.5000872611999512,0.818228006362915
14339,1,2,2,c5,c5,0.106690586,0.2017079,0.6916015,True," Prezada Sra. Karen,  A Coordenadoria de Gestão de Vagas e Concursos nos informou que  a Unifesp não conta com vagas disponíveis para a área em questão. O quadro de vagas da Universidade pode ser acompanhado no link http://www.unifesp.br/reitoria/propessoas/coordenadorias/coordenadorias2/vagas-coordenadorias/434-situacao-vagas   Atenciosamente, Gestão e-SIC Unifesp ",1,1,False,False,ordinal_thresholds_v1,-0.5000872611999512,0.818228006362915
14340,1,0,0,c1,c1,0.5998368,0.24863383,0.15152934,True," Prezado senhor, bom dia!    Em resposta ao pedido registrado no E-sic por Vossa Senhoria, que gerou o Protocolo nº 50650.004990/2016-44, encaminho anexo às informações solicitadas. Esta solicitação está sendo encerrada, se novas informações complementares se fizerem necessárias, abra um novo pedido no sistema e-SIC, para prosseguirmos com o atendimento.  Caso a resposta enviada seja insatisfatória, a Lei de Acesso à Informação prevê a possibilidade de interposição de recurso no prazo de 10 dias, contatos a partir da data de envio da resposta.  O Recurso poderá ser interposto pelos seguintes canais de atendimento:  ",1,1,False,False,ordinal_thresholds_v1,-0.5000872611999512,0.818228006362915
14364,1,0,2,c1,c5,0.1590867,0.25510108,0.5858122,False, Segue anexo planilha com as informações solicitadas. ,1,1,False,False,ordinal_thresholds_v1,-0.5000872611999512,0.818228006362915
14366,1,2,2,c5,c5,0.21950477,0.29294387,0.48755136,True," Prezado,  Segue parecer técnico elaborado pela área competente em resposta á sua solicitação:  Segue em anexo os certificados de Registro dos produtos solicitados.  Atenciosamente,  DFIA/SDA - MAPA   De acordo com o Art. 21 do Decreto nº 7.724/2012 , V.Sa. poderá apresentar recurso no prazo de 10 dias, contatos da disponibilização da informação caso a reposta provida pelo órgão encontre-se em desacordo com as diretrizes interpostas pela lei. ",1,1,False,False,ordinal_thresholds_v1,-0.5000872611999512,0.818228006362915
14368,1,2,2,c5,c5,0.10484332,0.19961178,0.6955449,True," Prezado Senhor,       A Advocacia-Geral da União (AGU) agradece o envio da sua mensagem.   Em resposta a sua solicitação a Consultoria Jurídica junto ao Ministério da Defesa nos informou o seguinte:   ""Encaminho  em anexo o Parecer nº 00050/2018 / CONJUR-MD / CGU / AGU, juntamente com o Parecer nº 00578/2017 / CONJUR-MD / CGU / AGU.""       Sendo o que havia para o momento, colocamo-nos ao seu dispor.    Atenciosamente,   Serviço de Informações ao Cidadão   Advocacia-Geral da União ",1,1,False,False,ordinal_thresholds_v1,-0.5000872611999512,0.818228006362915
14378,1,2,2,c5,c5,0.14306796,0.2411508,0.61578125,True," Prezada Sra. Maira,  Obrigado pelo contato.    1.   Em resposta aos seus questionamentos, informamos que a edição da MP 719, convertida na Lei 13.313, de 14 de julho de 2016, tornou sem efeito a exigência de apresentação do Seguro DPEM no ato de inscrição de embarcações, bem como em eventuais vistorias e inspeções por parte da Marinha do Brasil, quando não houver, no mercado, sociedade seguradora que ofereça o seguro DPEM.   2.   A   ABGF não tem conhecimento de nenhuma empresa que esteja ofertando o referido seguro, no momento.   Atenciosamente,  ABGF ",1,1,False,False,ordinal_thresholds_v1,-0.5000872611999512,0.818228006362915
14386,1,0,0,c1,c1,0.3926279,0.31457463,0.29279748,True," Prezado, em atenção a seu pedido formulado com base na Lei nº 12.527/2011, regulamentada pelo Decreto nº 7.724/2012, informamos que já consta em analise neste Minsitério o mesmo pedido encaminhado com o protocolo de nº  01390000897201914. Dessa forma, solicitamos que aguarde a resposta atraves do protocolo mencionado (01390000897201914).  Atenciosamente, Serviço de Informações ao Cidadão do Ministério da Ciência, Tecnologia, Inovações e Comunicações  SIC/MCTIC sic@mctic.gov.br ",1,1,False,False,ordinal_thresholds_v1,-0.5000872611999512,0.818228006362915
14388,1,1,2,c234,c5,0.14033628,0.23858237,0.62108135,False," Prezado(a) Senhor(a),    Com base nas informações fornecidas pela Gerência-Geral de Gestão de Pessoas GGPES, área técnica afeta ao assunto questionado, informamos que segue em anexo a lista com o nome dos servidores da anvisa com a respectiva lotação.     Para maiores esclarecimentos, a Anvisa também disponibiliza a sua Central de Atendimento, por meio do 0800 642 9782 (dias úteis, das 7h30 às 19h30) e por meio eletrônico, no Fale Conosco: (http://www.anvisa.gov.br/institucional/faleconosco/FaleConosco.asp)    Atenciosamente,   Agência Nacional de Vigilância Sanitária ",1,1,False,False,ordinal_thresholds_v1,-0.5000872611999512,0.818228006362915
14390,1,0,0,c1,c1,0.42435235,0.30938578,0.26626188,True," Prezada Ana Beatriz,    As informações levantadas pelo LSPA em nível municipal são divulgadas na PAM (Produção Agrícola Municipal). Podem ser consultadas no SIDRA (sistema IBGE de recuperação automática) desde 1990-2014. Em setembro estaremos divulgando 2015. Segue o link:    (http://www.sidra.ibge.gov.br/bda/acervo/acervo9.asp?e=c&p=PA&z=t&o=11).      No caso de dados anteriores a 1990, deve ser consultado o BME (banco multidimensional de estatísticas)     Esclarecemos que o BME é uma assinatura. Veja em nossa Loja Virtual os procedimentos.  http://loja.ibge.gov.br/banco-multidimensional-de-estatisticas-bme.html    Informamos ainda, que caso necessite de poucos produtos, poderemos tentar recuperar em um arquivo mediante a sua listagem, onde deverá fazer uma nova solicitação com um novo número de protocolo.    Ao se fazer séries longas é importante ter atenção a mudança nas unidades de medida no caso do café  e no caso das frutas.  Observações no rodapé das tabelas.    Atenciosamente,  Equipe de Atendimento ",1,1,False,False,ordinal_thresholds_v1,-0.5000872611999512,0.818228006362915
14397,1,2,0,c5,c1,0.6949241,0.19986534,0.10521054,False," Prezada,   Demanda já respondida através do solicitação nº 23480010445201885. Att, Diretoria de Acesso a Informação ",1,1,False,False,ordinal_thresholds_v1,-0.5000872611999512,0.818228006362915
14402,1,1,2,c234,c5,0.22439522,0.29500422,0.48060057,False," Senhor Washington,  O Serviço de Informações ao Cidadão do Ministério do Planejamento, Desenvolvimento e Gestão agradece o seu contato.  Em resposta à sua solicitação, informamos que o INSS enviou o processo SEI nº 05210004394201699  que trata da solicitação de autorização para o provimento de 800 (oitocentas) vagas para o cargo de Técnico do Seguro Social e 150 (cento e cinquenta) vagas para o cargo de Analista do Seguro Social. O referido processo encontra-se em análise no Departamento de Carreiras, Concursos e Desenvolvimento de Pessoas-DECDP da Secretaria de Gestão de Pessoas e Relações do Trabalho no Serviço Público-SEGRT/MP, sem decisão final a respeito do assunto, podendo a autorização para provimento das vagas deste certame ser publicada até o fim da validade do concurso público.  Informamos que eventuais autorizações serão publicadas no menu Concursos, opção Autorizações e Provimentos disponível na página principal do sítio eletrônico do MP http://www.planejamento.gov.br/ e que dúvidas frequentes sobre concursos públicos estão disponíveis para consulta no seguinte linkhttp://www.planejamento.gov.br/servicos/faq/concursos.  Atenciosamente,  Responsável pela resposta: Coordenação-Geral de Carreiras, Concursos e Desenvolvimento de Pessoas II-CGCP2 Destinatário do recurso de primeira instância: Diretora do Departamento de Carreiras, Concursos e Desenvolvimento de Pessoas da Secretaria de Gestão de Pessoas e Relações do Trabalho no Serviço Público (SEGRT) Ministério do Planejamento, Desenvolvimento e Gestão (MPDG)  Serviço de Informações ao Cidadão (SIC) Ministério do Planejamento, Desenvolvimento e Gestão (MP) www.planejamento.gov.br/acesso-a-informacao ",1,1,False,False,ordinal_thresholds_v1,-0.5000872611999512,0.818228006362915
14407,1,0,2,c1,c5,0.30404168,0.31606245,0.37989587,False," A BB Tecnologia e Serviços realiza concursos públicos  para o provimento de vagas e formação de cadastro de reserva.   Em seus editais a empresa informa que ""a aprovação e a classificação final geram para o candidato apenas a expectativa de direito à admissão. A BB Tecnologia e Serviços reserva-se o direito de proceder às admissões, em número que atenda ao interesse e às necessidades do serviço, dentro do prazo de validade do Concurso Público.   Os candidatos aprovados dentro do número de vagas imediatas previstas no edital do concurso são empossados durante a vigência do certame.   Atenciosamente, ",1,1,False,False,ordinal_thresholds_v1,-0.5000872611999512,0.818228006362915
