row_id,fold,y_true_id,y_pred_id_v2,y_pred_id_norberto,pred_bert512,pred_soft256,pred_svc_word_char,pred_baseline,pred_ordinal256_corrected,prob_c1,prob_c234,prob_c5,vote_pattern,tie_leader_a,tie_leader_b,v3_targeted_tie,v3_changed_prediction,y_pred_id_v3,y_pred_v3,correct_v2,correct_v3
15098,4,1,1,0,1,1,0,1,1,0.4559229138948024,0.3347023788152336,0.209374707289964,4-1-0,-1,-1,False,False,1,c234,True,True
15099,0,2,0,0,0,0,0,0,0,0.523640014963064,0.3226643308095765,0.1536956542273594,5-0-0,-1,-1,False,False,0,c1,False,False
15100,4,1,2,2,2,2,2,2,2,0.0443282737498428,0.3461244831860094,0.6095472430641476,5-0-0,-1,-1,False,False,2,c5,False,False
15101,3,0,1,1,1,1,1,1,1,0.302242464293954,0.411154400788036,0.2866031349180098,5-0-0,-1,-1,False,False,1,c234,False,False
15102,3,2,2,2,2,2,2,2,2,0.0694527994101658,0.2376093278675559,0.6929378727222782,5-0-0,-1,-1,False,False,2,c5,True,True
15103,2,1,0,0,0,0,0,0,1,0.4507407777610815,0.4087542345025086,0.1405049877364099,4-1-0,-1,-1,False,False,0,c1,False,False
15104,4,0,0,0,0,0,0,0,0,0.3628017144803753,0.3502685667902586,0.286929718729366,5-0-0,-1,-1,False,False,0,c1,True,True
15105,0,1,1,1,1,1,1,0,1,0.2971218958848918,0.4931109874267304,0.2097671166883778,4-1-0,-1,-1,False,False,1,c234,True,True
15106,4,2,2,1,2,2,2,2,1,0.1323282259441139,0.4702910708243613,0.3973807032315247,4-1-0,-1,-1,False,False,2,c5,True,True
15107,0,1,1,1,1,1,1,1,1,0.3139296895105498,0.379973787325034,0.3060965231644161,5-0-0,-1,-1,False,False,1,c234,True,True
15108,0,2,1,2,1,2,1,1,2,0.0532451766872504,0.314975580144219,0.6317792431685306,3-2-0,-1,-1,False,False,1,c234,False,False
15109,0,0,1,0,1,0,2,1,1,0.3994156052800066,0.3301282620388444,0.2704561326811489,3-1-1,-1,-1,False,False,1,c234,False,False
15110,0,2,1,0,0,1,1,1,1,0.4487725432190639,0.418148847313136,0.1330786094677999,4-1-0,-1,-1,False,False,1,c234,False,False
15111,2,0,0,0,0,0,0,0,0,0.5556906681367342,0.2841656919177379,0.1601436399455279,5-0-0,-1,-1,False,False,0,c1,True,True
15112,1,1,1,2,2,2,1,1,1,0.1647687843212789,0.1787675132069578,0.6564637024717633,3-2-0,-1,-1,False,False,1,c234,True,True
15113,2,1,1,1,1,1,1,1,1,0.3274065569542659,0.3664094852702141,0.3061839577755198,5-0-0,-1,-1,False,False,1,c234,True,True
15114,3,2,0,0,0,0,0,0,0,0.5825308713891766,0.340119234088349,0.0773498945224744,5-0-0,-1,-1,False,False,0,c1,False,False
15115,0,0,2,1,2,1,0,0,2,0.1190082630337642,0.482790857658312,0.3982008793079237,2-2-1,0,2,False,False,2,c5,False,False
15116,0,0,1,2,1,2,0,0,1,0.2307328776728606,0.3232674198702722,0.4459997024568672,2-2-1,0,1,True,False,1,c234,False,False
15117,1,0,2,2,2,1,2,1,2,0.153868814020194,0.4015487308454324,0.4445824551343734,3-2-0,-1,-1,False,False,2,c5,False,False
15118,0,1,2,2,2,2,2,2,2,0.1160483639517784,0.2908565752226782,0.5930950608255433,5-0-0,-1,-1,False,False,2,c5,False,False
15119,4,2,2,1,0,2,2,1,1,0.2829735290381174,0.3687293215602302,0.3482971494016525,2-2-1,1,2,True,True,1,c234,True,False
15120,4,2,2,2,2,2,2,2,2,0.0323778426215069,0.0540904644735175,0.9135316929049756,5-0-0,-1,-1,False,False,2,c5,True,True
15121,0,2,2,2,2,2,2,2,2,0.2908066892656202,0.173860708280233,0.5353326024541467,5-0-0,-1,-1,False,False,2,c5,True,True
15122,1,0,0,0,0,0,0,0,0,0.5524289610329348,0.2987415308005694,0.1488295081664958,5-0-0,-1,-1,False,False,0,c1,True,True
15123,4,2,0,0,0,0,0,0,1,0.403430019384258,0.2100133305320156,0.3865566500837262,4-1-0,-1,-1,False,False,0,c1,False,False
15124,2,0,0,0,0,0,0,0,0,0.6266853781805632,0.2924648258048795,0.0808497960145572,5-0-0,-1,-1,False,False,0,c1,True,True
15125,3,1,2,2,2,2,0,2,2,0.1085887274098442,0.3563966034682189,0.5350146691219368,4-1-0,-1,-1,False,False,2,c5,False,False
15126,3,1,1,0,1,1,2,1,1,0.4332332073163797,0.3226597729864783,0.2441070196971417,4-1-0,-1,-1,False,False,1,c234,True,True
15127,0,1,1,1,1,1,1,1,1,0.2735578327138995,0.5225547957285029,0.2038873715575974,5-0-0,-1,-1,False,False,1,c234,True,True
15128,1,1,1,2,2,1,1,1,1,0.1724729379922919,0.3349963839177439,0.492530678089964,4-1-0,-1,-1,False,False,1,c234,True,True
15129,4,1,1,1,1,1,1,1,1,0.2791590478189757,0.4619687270398472,0.258872225141177,5-0-0,-1,-1,False,False,1,c234,True,True
15130,2,1,2,2,2,0,1,2,2,0.192433363378252,0.3663827153273701,0.4411839212943779,3-1-1,-1,-1,False,False,2,c5,False,False
15131,2,2,2,0,2,1,2,0,1,0.4188331896287988,0.2451995416043478,0.3359672687668535,2-2-1,1,2,True,False,2,c5,True,True
15132,0,2,2,2,0,2,2,2,2,0.360554773596578,0.2135434173828203,0.4259018090206016,4-1-0,-1,-1,False,False,2,c5,True,True
15133,1,1,0,1,0,1,0,0,1,0.393956516521004,0.4212757713979875,0.1847677120810084,3-2-0,-1,-1,False,False,0,c1,False,False
15134,4,1,0,0,0,0,0,0,1,0.4200084725561473,0.3731986387008052,0.2067928887430473,4-1-0,-1,-1,False,False,0,c1,False,False
15135,0,2,2,1,2,1,2,2,1,0.2902952335258955,0.4058491178327409,0.3038556486413636,3-2-0,-1,-1,False,False,2,c5,True,True
15136,0,2,0,0,0,0,0,0,2,0.5210646073077904,0.2566265941466312,0.2223087985455784,4-1-0,-1,-1,False,False,0,c1,False,False
15137,3,2,2,1,2,2,1,0,2,0.2966926679092765,0.4041964072634505,0.2991109248272729,3-1-1,-1,-1,False,False,2,c5,True,True
15138,1,2,2,0,2,0,2,2,1,0.6312592875592609,0.1687436595393324,0.1999970529014065,3-1-1,-1,-1,False,False,2,c5,True,True
15139,4,2,0,0,0,1,2,1,0,0.4897317231365123,0.4020562934876874,0.1082119833758002,2-2-1,0,1,True,False,0,c1,False,False
15140,3,0,0,0,0,2,0,2,1,0.3762756446142711,0.2924719741424166,0.3312523812433123,2-2-1,0,2,False,False,0,c1,True,True
15141,0,0,1,0,1,0,1,1,1,0.4518119838813967,0.3767204623046193,0.1714675538139838,4-1-0,-1,-1,False,False,1,c234,False,False
15142,2,1,0,0,0,0,1,0,0,0.4882281688998421,0.3945836647100617,0.1171881663900961,4-1-0,-1,-1,False,False,0,c1,False,False
15143,3,1,2,1,2,1,2,2,1,0.1929416342441748,0.424003303108209,0.3830550626476162,3-2-0,-1,-1,False,False,2,c5,False,False
15144,1,2,1,1,1,1,1,1,2,0.2056684953810991,0.4270830613865854,0.3672484432323154,4-1-0,-1,-1,False,False,1,c234,False,False
15145,2,2,0,0,0,0,0,0,0,0.4765033078365669,0.3263582358814006,0.1971384562820323,5-0-0,-1,-1,False,False,0,c1,False,False
15146,0,2,2,1,2,2,2,2,2,0.1513608833980856,0.4308713354143803,0.4177677811875341,5-0-0,-1,-1,False,False,2,c5,True,True
15147,2,2,1,1,1,1,1,0,1,0.2981306892791069,0.4214593583180457,0.2804099524028473,4-1-0,-1,-1,False,False,1,c234,False,False
15148,2,2,2,2,2,2,2,2,2,0.1126217198353361,0.306998299361685,0.5803799808029788,5-0-0,-1,-1,False,False,2,c5,True,True
15149,3,0,1,1,1,1,1,1,0,0.2780331670919829,0.5249801906833307,0.1969866422246864,4-1-0,-1,-1,False,False,1,c234,False,False
15150,0,1,1,1,1,1,1,2,2,0.2341474005409195,0.4376585828192504,0.32819401663983,3-2-0,-1,-1,False,False,1,c234,True,True
15151,4,2,2,2,2,2,2,2,1,0.1688556172729441,0.34859037760374,0.482554005123316,4-1-0,-1,-1,False,False,2,c5,True,True
15152,0,1,2,2,2,1,2,2,2,0.1014845167034048,0.3442409295856829,0.5542745537109122,4-1-0,-1,-1,False,False,2,c5,False,False
15153,4,1,2,1,2,2,0,1,2,0.2894415404046598,0.4310561050489835,0.2795023545463564,3-1-1,-1,-1,False,False,2,c5,False,False
15154,2,2,2,1,2,2,2,2,2,0.1508916095244774,0.4712919611219229,0.3778164293535996,5-0-0,-1,-1,False,False,2,c5,True,True
15155,4,0,2,2,2,2,1,1,2,0.1176583741404,0.3611767036263315,0.5211649222332684,3-2-0,-1,-1,False,False,2,c5,False,False
15156,0,1,1,2,0,1,1,0,1,0.2325127809485311,0.2991725181116595,0.4683147009398092,3-2-0,-1,-1,False,False,1,c234,True,True
15157,0,2,1,1,0,1,0,1,1,0.2887124016446757,0.4550963558381491,0.256191242517175,3-2-0,-1,-1,False,False,1,c234,False,False
15158,1,2,0,0,0,0,0,0,0,0.5071000551454985,0.2727929859632234,0.2201069588912781,5-0-0,-1,-1,False,False,0,c1,False,False
15159,4,1,1,1,1,1,1,2,1,0.2638485582251035,0.4357302000927631,0.3004212416821333,4-1-0,-1,-1,False,False,1,c234,True,True
15160,0,1,2,2,1,2,1,2,2,0.1184534670668221,0.3945102808784029,0.4870362520547748,3-2-0,-1,-1,False,False,2,c5,False,False
15161,4,2,2,2,1,1,2,2,2,0.2325946307331859,0.3403288617245199,0.4270765075422942,3-2-0,-1,-1,False,False,2,c5,True,True
15162,0,0,0,0,0,0,0,0,0,0.6522541558006099,0.2729391817097638,0.0748066624896264,5-0-0,-1,-1,False,False,0,c1,True,True
15163,3,0,1,0,1,0,0,1,1,0.4142635922038736,0.402892765559368,0.1828436422367582,3-2-0,-1,-1,False,False,1,c234,False,False
15164,1,2,2,2,2,2,0,0,2,0.2354341631862835,0.3522225935509296,0.4123432432627868,3-2-0,-1,-1,False,False,2,c5,True,True
15165,4,1,1,1,0,1,1,1,1,0.2774615482248114,0.3821494464455025,0.3403890053296859,4-1-0,-1,-1,False,False,1,c234,True,True
15166,1,1,0,2,0,0,0,0,0,0.2677796209999717,0.2392170655435422,0.4930033134564859,5-0-0,-1,-1,False,False,0,c1,False,False
15167,2,0,2,0,0,2,2,2,1,0.4192807446871378,0.2580907425551211,0.322628512757741,3-1-1,-1,-1,False,False,2,c5,False,False
15168,4,0,0,0,0,0,0,0,0,0.6059295023424421,0.3267148804382052,0.0673556172193525,5-0-0,-1,-1,False,False,0,c1,True,True
15169,0,0,2,2,2,0,2,2,1,0.1572123909265533,0.2318348892314898,0.6109527198419569,3-1-1,-1,-1,False,False,2,c5,False,False
15170,0,1,1,1,2,0,1,1,1,0.291595014449219,0.4275697220559419,0.280835263494839,3-1-1,-1,-1,False,False,1,c234,True,True
15171,1,1,1,1,1,1,1,1,1,0.1711493243436731,0.4383273934225806,0.3905232822337462,5-0-0,-1,-1,False,False,1,c234,True,True
15172,1,1,1,1,1,1,1,1,1,0.2631430486978326,0.3943860942300698,0.3424708570720974,5-0-0,-1,-1,False,False,1,c234,True,True
15173,4,2,2,2,2,2,0,2,2,0.0831853165164091,0.2869626586537283,0.6298520248298626,4-1-0,-1,-1,False,False,2,c5,True,True
15174,3,2,1,1,1,2,1,2,1,0.1356909777651224,0.6511496240213922,0.2131593982134852,3-2-0,-1,-1,False,False,1,c234,False,False
15175,4,1,1,2,1,1,2,1,2,0.271792996369952,0.3038275927855342,0.4243794108445138,3-2-0,-1,-1,False,False,1,c234,True,True
15176,4,0,0,0,0,0,0,0,0,0.6059295023424421,0.3267148804382052,0.0673556172193525,5-0-0,-1,-1,False,False,0,c1,True,True
15177,4,0,0,0,0,0,0,0,0,0.73670457326712,0.1773048478229727,0.0859905789099073,5-0-0,-1,-1,False,False,0,c1,True,True
15178,2,0,0,0,0,0,0,0,0,0.5598248894924981,0.3339808012878906,0.1061943092196111,5-0-0,-1,-1,False,False,0,c1,True,True
15179,3,2,2,2,2,2,2,2,2,0.0101780072659961,0.070938875480943,0.9188831172530608,5-0-0,-1,-1,False,False,2,c5,True,True
15180,4,0,1,2,2,1,1,1,2,0.0603262322710253,0.3903151690384578,0.5493585986905167,3-2-0,-1,-1,False,False,1,c234,False,False
15181,3,0,1,2,2,2,1,1,1,0.1155529318581212,0.3225764097379498,0.5618706584039288,3-2-0,-1,-1,False,False,1,c234,False,False
15182,1,1,1,1,2,1,1,1,2,0.2482921792936875,0.4292199434587935,0.3224878772475189,3-2-0,-1,-1,False,False,1,c234,True,True
15183,2,2,0,0,0,0,0,0,0,0.6077745176219398,0.1385579055695188,0.2536675768085414,5-0-0,-1,-1,False,False,0,c1,False,False
15184,1,1,1,1,1,0,1,1,0,0.2400358753890489,0.5264028074355229,0.2335613171754282,3-2-0,-1,-1,False,False,1,c234,True,True
15185,1,0,2,1,1,2,2,2,2,0.247544415098717,0.402295029623136,0.3501605552781469,4-1-0,-1,-1,False,False,2,c5,False,False
15186,3,0,2,2,2,1,2,2,1,0.2400296547249128,0.3712663403745561,0.388704004900531,3-2-0,-1,-1,False,False,2,c5,False,False
15187,0,0,0,0,0,0,0,0,0,0.8291215360517409,0.1198552444955365,0.0510232194527226,5-0-0,-1,-1,False,False,0,c1,True,True
15188,1,1,0,0,0,0,2,2,1,0.4357214223220064,0.347101284978581,0.2171772926994125,2-2-1,0,2,False,False,0,c1,False,False
15189,3,0,0,0,0,0,0,0,1,0.4423195975608645,0.3679513251999131,0.1897290772392224,4-1-0,-1,-1,False,False,0,c1,True,True
15190,3,0,1,1,1,1,2,2,1,0.2599120442485209,0.5660220739487354,0.1740658818027437,3-2-0,-1,-1,False,False,1,c234,False,False
15191,3,2,2,2,2,2,2,2,2,0.0327241382140986,0.2297159271067933,0.7375599346791081,5-0-0,-1,-1,False,False,2,c5,True,True
15192,1,0,0,0,0,0,2,0,1,0.3907305554301234,0.3642037032005824,0.245065741369294,3-1-1,-1,-1,False,False,0,c1,True,True
15193,0,1,2,2,2,2,2,2,1,0.1410540021101033,0.3133242240111469,0.5456217738787498,4-1-0,-1,-1,False,False,2,c5,False,False
15194,1,1,0,0,0,0,0,0,0,0.5960508602082067,0.3071204641052654,0.0968286756865279,5-0-0,-1,-1,False,False,0,c1,False,False
15195,3,1,1,0,0,0,1,1,1,0.4220879870903846,0.3239027397285668,0.2540092731810485,3-2-0,-1,-1,False,False,1,c234,True,True
15196,2,1,1,1,1,2,0,1,2,0.1396877333853431,0.5505905815805731,0.3097216850340838,2-2-1,1,2,True,False,1,c234,True,True
15197,2,2,2,2,2,2,2,2,2,0.2015808225605335,0.2936207704557176,0.5047984069837489,5-0-0,-1,-1,False,False,2,c5,True,True
15198,1,1,2,1,2,2,2,2,2,0.0789947347083172,0.5041615870856192,0.4168436782060636,5-0-0,-1,-1,False,False,2,c5,False,False
15199,1,1,1,1,1,0,1,1,0,0.3440454185013371,0.4349075241797987,0.2210470573188642,3-2-0,-1,-1,False,False,1,c234,True,True
15200,2,2,2,2,2,2,1,1,2,0.1457435136821127,0.3398165585690519,0.5144399277488354,3-2-0,-1,-1,False,False,2,c5,True,True
15201,1,1,2,2,2,2,1,1,2,0.1496103174198795,0.2338950262135495,0.616494656366571,3-2-0,-1,-1,False,False,2,c5,False,False
15202,1,1,2,1,1,2,0,0,2,0.2266890874637271,0.4244296076853419,0.3488813048509309,2-2-1,0,2,False,False,2,c5,False,False
15203,0,0,0,0,0,0,0,0,0,0.4896065566864149,0.3551993820778512,0.1551940612357339,5-0-0,-1,-1,False,False,0,c1,True,True
15204,3,0,2,2,2,2,2,2,2,0.0200636962187206,0.0583831463389096,0.9215531574423698,5-0-0,-1,-1,False,False,2,c5,False,False
15205,0,2,1,2,1,1,1,0,2,0.150318624106031,0.3677526341270842,0.4819287417668848,3-1-1,-1,-1,False,False,1,c234,False,False
15206,2,1,1,1,1,1,1,1,1,0.2763763359453561,0.5319495368140991,0.1916741272405448,5-0-0,-1,-1,False,False,1,c234,True,True
15207,1,1,1,1,0,1,1,1,0,0.3159109841683258,0.527568049618419,0.1565209662132552,3-2-0,-1,-1,False,False,1,c234,True,True
15208,1,0,1,1,1,0,1,2,1,0.3811496845134377,0.4081409501781288,0.2107093653084334,3-1-1,-1,-1,False,False,1,c234,False,False
15209,2,2,0,0,0,0,0,0,0,0.5345216289687006,0.2698921908384682,0.1955861801928311,5-0-0,-1,-1,False,False,0,c1,False,False
15210,0,0,0,0,0,0,1,0,1,0.4171922256620839,0.3940746082676248,0.1887331660702911,3-2-0,-1,-1,False,False,0,c1,True,True
15211,1,2,2,2,2,2,2,2,2,0.0395814301306646,0.2498571536242128,0.7105614162451225,5-0-0,-1,-1,False,False,2,c5,True,True
15212,3,2,1,2,2,2,1,1,1,0.2991143931302321,0.2586072868587231,0.4422783200110449,3-2-0,-1,-1,False,False,1,c234,False,False
15213,2,1,1,0,1,1,0,0,1,0.3828139329396477,0.3349167736748107,0.2822692933855416,3-2-0,-1,-1,False,False,1,c234,True,True
15214,3,0,2,0,2,1,2,0,1,0.3673552920304342,0.3609542983409703,0.2716904096285956,2-2-1,1,2,True,True,1,c234,False,False
15215,1,2,2,1,2,2,1,1,2,0.1173501900231105,0.5434172197160309,0.3392325902608586,3-2-0,-1,-1,False,False,2,c5,True,True
15216,3,2,0,0,0,0,0,0,0,0.5901644493468174,0.2102883825795107,0.1995471680736718,5-0-0,-1,-1,False,False,0,c1,False,False
15217,1,1,0,0,0,0,0,0,0,0.6963826949612122,0.2628049320157318,0.0408123730230559,5-0-0,-1,-1,False,False,0,c1,False,False
15218,0,2,0,1,0,2,0,0,1,0.3413955477492912,0.4006695344629655,0.2579349177877432,3-1-1,-1,-1,False,False,0,c1,False,False
15219,3,1,1,2,1,1,2,2,1,0.2417503557306124,0.3594273430336163,0.3988223012357713,3-2-0,-1,-1,False,False,1,c234,True,True
15220,3,0,2,2,2,2,2,2,2,0.0903179799623031,0.275360912967503,0.6343211070701938,5-0-0,-1,-1,False,False,2,c5,False,False
15221,0,2,2,1,1,2,2,1,2,0.2050764642267807,0.422539653337221,0.3723838824359982,3-2-0,-1,-1,False,False,2,c5,True,True
15222,2,1,1,1,1,2,1,0,1,0.2681332777578931,0.4366600874040436,0.2952066348380632,3-1-1,-1,-1,False,False,1,c234,True,True
15223,1,1,0,2,2,0,1,0,1,0.3004356378856954,0.3432234665433743,0.3563408955709302,2-2-1,0,1,True,True,1,c234,False,True
15224,2,0,0,0,0,0,0,0,0,0.5891906020657134,0.3194782470842875,0.091331150849999,5-0-0,-1,-1,False,False,0,c1,True,True
15225,2,0,2,2,2,2,0,1,1,0.2451675554803612,0.1446200336552157,0.610212410864423,2-2-1,1,2,True,False,2,c5,False,False
15226,1,1,2,2,2,2,2,2,1,0.2969455525732382,0.1971153865585372,0.5059390608682246,4-1-0,-1,-1,False,False,2,c5,False,False
15227,4,2,2,2,0,2,2,2,1,0.3057311052085073,0.3005506014760503,0.3937182933154424,3-1-1,-1,-1,False,False,2,c5,True,True
15228,1,1,1,1,1,1,1,1,1,0.2261866764904039,0.5187586704315582,0.2550546530780379,5-0-0,-1,-1,False,False,1,c234,True,True
15229,1,2,2,2,2,2,1,1,2,0.1140085961406409,0.4248361383667473,0.4611552654926116,3-2-0,-1,-1,False,False,2,c5,True,True
15230,2,1,2,2,1,2,2,2,1,0.1703120851049464,0.3248171574605135,0.50487075743454,3-2-0,-1,-1,False,False,2,c5,False,False
15231,1,1,2,2,2,2,1,1,2,0.1386497457061387,0.3800073839896883,0.4813428703041729,3-2-0,-1,-1,False,False,2,c5,False,False
15232,3,1,2,1,1,2,1,2,2,0.1095692394015507,0.4528233009346248,0.4376074596638244,3-2-0,-1,-1,False,False,2,c5,False,False
15233,4,1,0,0,0,0,0,0,0,0.6850633173453833,0.2102372918555718,0.1046993907990449,5-0-0,-1,-1,False,False,0,c1,False,False
15234,0,0,0,0,0,0,0,0,0,0.6125184870305898,0.3151435797228737,0.0723379332465364,5-0-0,-1,-1,False,False,0,c1,True,True
15235,0,1,2,2,2,2,2,2,2,0.0776408097614981,0.2062928078894108,0.7160663823490909,5-0-0,-1,-1,False,False,2,c5,False,False
15236,2,2,2,1,2,2,0,2,2,0.2083589565790952,0.4863451685110705,0.3052958749098343,4-1-0,-1,-1,False,False,2,c5,True,True
15237,0,2,1,1,1,1,1,1,2,0.2473532256803673,0.5318930198135999,0.2207537545060326,4-1-0,-1,-1,False,False,1,c234,False,False
15238,1,0,0,0,0,0,0,0,0,0.5614762027139795,0.277815190541182,0.1607086067448386,5-0-0,-1,-1,False,False,0,c1,True,True
15239,3,2,1,2,1,2,1,0,1,0.2274591370596929,0.2711550560441308,0.5013858068961763,3-1-1,-1,-1,False,False,1,c234,False,False
15240,0,2,2,2,2,2,2,2,2,0.0314683888337656,0.0978328936735028,0.8706987174927314,5-0-0,-1,-1,False,False,2,c5,True,True
15241,1,0,1,1,1,1,2,2,1,0.142083956239709,0.5124140387938918,0.3455020049663991,3-2-0,-1,-1,False,False,1,c234,False,False
15242,4,1,2,0,2,2,0,0,1,0.5195676608544912,0.2635532906900215,0.2168790484554873,2-2-1,0,2,False,False,2,c5,False,False
15243,3,1,2,2,2,2,2,2,1,0.1391037465159642,0.3914618250759585,0.4694344284080772,4-1-0,-1,-1,False,False,2,c5,False,False
15244,0,0,2,2,2,1,2,2,1,0.1955428479697109,0.2003755967540611,0.604081555276228,3-2-0,-1,-1,False,False,2,c5,False,False
15245,0,2,0,0,0,0,0,0,0,0.5434598252641171,0.2913195075741087,0.1652206671617741,5-0-0,-1,-1,False,False,0,c1,False,False
15246,2,1,0,1,1,0,1,0,0,0.3647103875302402,0.4001615874810907,0.235128024988669,3-2-0,-1,-1,False,False,0,c1,False,False
15247,2,1,1,1,1,1,1,1,1,0.1043021023166373,0.6888247129545483,0.2068731847288143,5-0-0,-1,-1,False,False,1,c234,True,True
15248,3,1,1,1,1,1,0,2,1,0.2764790772502508,0.46619130965454,0.2573296130952091,3-1-1,-1,-1,False,False,1,c234,True,True
15249,3,0,0,1,1,1,0,0,0,0.4091077079448905,0.455057497219317,0.1358347948357924,3-2-0,-1,-1,False,False,0,c1,True,True
15250,4,0,0,0,0,0,1,0,0,0.4356192722962563,0.4349816252685054,0.1293991024352383,4-1-0,-1,-1,False,False,0,c1,True,True
15251,3,2,1,1,1,1,1,1,1,0.245463996454835,0.4815990502557455,0.2729369532894193,5-0-0,-1,-1,False,False,1,c234,False,False
15252,0,0,1,1,0,1,1,1,1,0.2932336188619933,0.4434317250227974,0.2633346561152095,4-1-0,-1,-1,False,False,1,c234,False,False
15253,4,1,0,0,0,0,0,0,0,0.6723187213881724,0.2421637988151003,0.0855174797967273,5-0-0,-1,-1,False,False,0,c1,False,False
15254,0,1,2,2,2,2,1,2,2,0.1279770504249957,0.2744558492557218,0.5975671003192824,4-1-0,-1,-1,False,False,2,c5,False,False
15255,4,0,1,1,1,1,1,1,1,0.3023818077895119,0.5293379138693002,0.1682802783411878,5-0-0,-1,-1,False,False,1,c234,False,False
15256,1,2,2,2,2,2,2,2,2,0.0268688078557798,0.2187279778540855,0.7544032142901346,5-0-0,-1,-1,False,False,2,c5,True,True
15257,2,1,0,0,2,0,0,0,1,0.4166889384181094,0.2797175718325521,0.3035934897493384,3-1-1,-1,-1,False,False,0,c1,False,False
15258,2,2,2,1,2,2,2,2,1,0.2820658204430308,0.3706271162936975,0.3473070632632717,4-1-0,-1,-1,False,False,2,c5,True,True
15259,4,0,2,2,2,2,2,2,2,0.0981651663371703,0.3703810313451226,0.531453802317707,5-0-0,-1,-1,False,False,2,c5,False,False
15260,3,2,2,1,2,2,2,2,2,0.1308401387544209,0.5248625503250002,0.3442973109205789,5-0-0,-1,-1,False,False,2,c5,True,True
15261,4,0,1,0,1,0,2,1,1,0.3944625175428571,0.380371029614809,0.2251664528423338,3-1-1,-1,-1,False,False,1,c234,False,False
15262,2,0,0,0,0,0,0,0,0,0.5835923680453468,0.2517978460377992,0.164609785916854,5-0-0,-1,-1,False,False,0,c1,True,True
15263,4,1,1,2,1,1,1,1,2,0.1344305560191846,0.4176286645835543,0.447940779397261,4-1-0,-1,-1,False,False,1,c234,True,True
15264,1,0,2,1,2,2,1,2,1,0.196390775926858,0.4265549485796597,0.3770542754934823,3-2-0,-1,-1,False,False,2,c5,False,False
15265,2,0,1,1,1,1,0,1,1,0.3500895605355892,0.4728830889406659,0.1770273505237448,4-1-0,-1,-1,False,False,1,c234,False,False
15266,0,1,1,1,1,1,1,1,2,0.3231923750092109,0.4799377291579729,0.1968698958328163,4-1-0,-1,-1,False,False,1,c234,True,True
15267,0,0,0,1,0,0,0,1,1,0.2310892680909021,0.4196251005889888,0.3492856313201091,3-2-0,-1,-1,False,False,0,c1,True,True
15268,3,0,0,0,0,1,0,0,1,0.4453056652621728,0.3654944772567761,0.1891998574810512,3-2-0,-1,-1,False,False,0,c1,True,True
15269,2,0,0,0,0,0,0,0,0,0.5082462870560955,0.3718863204730391,0.1198673924708653,5-0-0,-1,-1,False,False,0,c1,True,True
15270,4,0,0,0,0,0,1,0,1,0.4520685255762868,0.3898977615359535,0.1580337128877595,3-2-0,-1,-1,False,False,0,c1,True,True
15271,3,1,1,1,2,2,1,1,1,0.2173874927477302,0.4351858750760848,0.3474266321761849,3-2-0,-1,-1,False,False,1,c234,True,True
15272,1,0,2,2,2,2,2,0,2,0.0536551940478527,0.1821457665933842,0.764199039358763,4-1-0,-1,-1,False,False,2,c5,False,False
15273,2,1,1,1,1,0,0,1,1,0.3354235816009733,0.5140888492245383,0.1504875691744883,3-2-0,-1,-1,False,False,1,c234,True,True
15274,2,2,1,1,1,1,0,0,1,0.4050765173494682,0.438045616100064,0.1568778665504679,3-2-0,-1,-1,False,False,1,c234,False,False
15275,2,2,1,1,1,1,1,1,2,0.1855828562567438,0.5329529185857205,0.2814642251575356,4-1-0,-1,-1,False,False,1,c234,False,False
15276,3,2,1,1,1,1,1,1,1,0.1972768432044481,0.4215791121447053,0.3811440446508465,5-0-0,-1,-1,False,False,1,c234,False,False
15277,4,2,0,0,0,1,0,0,1,0.453038415883421,0.3438550111203073,0.2031065729962717,3-2-0,-1,-1,False,False,0,c1,False,False
15278,0,2,2,2,2,2,2,2,2,0.2753699050533693,0.2229469080179619,0.5016831869286689,5-0-0,-1,-1,False,False,2,c5,True,True
15279,3,1,1,0,0,1,0,1,1,0.3816374625494556,0.3533880730552943,0.2649744643952501,3-2-0,-1,-1,False,False,1,c234,True,True
15280,2,1,2,2,2,2,2,2,2,0.1361598175964576,0.2302343906727582,0.6336057917307841,5-0-0,-1,-1,False,False,2,c5,False,False
15281,4,1,0,0,0,0,0,0,1,0.5307758778241018,0.3529692250979279,0.1162548970779702,4-1-0,-1,-1,False,False,0,c1,False,False
15282,4,2,1,1,1,1,1,1,1,0.3215113974267981,0.4273395482826992,0.2511490542905027,5-0-0,-1,-1,False,False,1,c234,False,False
15283,3,1,2,2,2,2,1,1,2,0.0846784620305959,0.3858554611918323,0.5294660767775718,3-2-0,-1,-1,False,False,2,c5,False,False
15284,2,2,1,2,1,1,2,0,2,0.1603522252221501,0.393210644579928,0.4464371301979217,2-2-1,1,2,True,True,2,c5,False,True
15285,4,0,1,2,1,1,0,0,1,0.3160069458772488,0.326456246555859,0.3575368075668922,3-2-0,-1,-1,False,False,1,c234,False,False
15286,2,1,1,0,1,1,1,1,1,0.4998044921105871,0.3515490795555377,0.148646428333875,5-0-0,-1,-1,False,False,1,c234,True,True
15287,4,1,1,2,0,0,1,1,1,0.3211818066719181,0.3229115454024062,0.3559066479256758,3-2-0,-1,-1,False,False,1,c234,True,True
