row_id,fold,y_true_id,y_pred_id,y_true,y_pred,prob_c1,prob_c234,prob_c5,correct,resp_text,char_count,word_count,duplicate_group_size,duplicate_num_labels,is_duplicate,is_conflicting_duplicate,group_c1_count,group_c234_count,group_c5_count,model_name,max_length,learning_rate,epochs,effective_batch_size
18855,4,0,0,c1,c1,0.42401126,0.3515391,0.2244497,True," Prezado (a),    O Serviço de Informações ao Cidadão (SIC) da Agência Nacional de Energia Elétrica  ANEEL agradece o seu contato e, em atenção ao seu pedido, informamos que os documentos são de acesso público,  e podem ser consultados na página desta Agência, seguindo as orientações abaixo.    Para mais informações relacionadas ao setor elétrico e a ANEEL, visite nosso endereço eletrônico abaixo e acesse os serviços prestados pela Agência:  http://www.aneel.gov.br, Página Inicial > Processos > Consulta Processual. Clique no link referente ao SICNETWEB e faça seu cadastro. Ao escolher sua senha, atente-se que ela deve conter ATÉ oito caracteres alfanuméricos.     Atenciosamente,    Serviço de Informações ao Cidadão  SIC  Superintendência de Fiscalização dos Serviços de EletricidadeSFE  Agência Nacional de Energia Elétrica  ANEEL ",844,122,1,1,False,False,1,0,0,neuralmind/bert-base-portuguese-cased,512,3e-05,2,16
18866,4,2,2,c5,c5,0.049264416,0.21683475,0.7339008,True," Olá, Segue respostas: - Nome completo do Ouvidor Geral: Marcelo Rodrigues da Silva, - Recebe função gratificada ou cargo comissionado: sim, - Quantidade de servidores/funcionários na Ouvidoria: 1  somente o Ouvidor, - Já trabalham com o Simplifique: nunca recebemos uma solicitação de Simplifique, - Possui Comitê de Desburocratização: não, - Se não possuem o Comitê, mas já recebem solicitações pelo Simplifique, favor informar como são avaliadas as solicitações de simplificação do serviço público: nunca recebemos uma solicitação de Simplifique. Atenciosamente, ",567,81,1,1,False,False,0,0,1,neuralmind/bert-base-portuguese-cased,512,3e-05,2,16
18870,4,2,2,c5,c5,0.057676733,0.21097271,0.73135054,True," Prezado Sr. Pedro,   Em atendimento a vossa solicitação, informamos abaixo os dados de visitação no Parque Nacional da Chapada dos Veadeiros no período mencionado:  Julho/2015",176,25,1,1,False,False,0,0,1,neuralmind/bert-base-portuguese-cased,512,3e-05,2,16
18877,4,0,1,c1,c234,0.2716358,0.4220037,0.3063605,False," Prezado Antonio,  Em resposta a sua solicitação, a Coordenadoria Administrativa da PROPG emitiu o seguinte despacho:  ""nformamos que no site da PROPG, encontra-se um link: http://propg.ufsc.br/cap/programas-de-pos-graduacao/lista-de-programas/, onde acessando o mesmo pode-se encontrar as informações solicitadas."" Ou seja, a PROPG sustenta que não possui um documento que contenha as informações requeridas referentes a todos os programas de pós-graduação da UFSC.  Atenciosamente, SIC/UFSC ",493,61,1,1,False,False,1,0,0,neuralmind/bert-base-portuguese-cased,512,3e-05,2,16
18878,4,1,1,c234,c234,0.36518937,0.39247012,0.24234049,True," Prezada,  Em atenção a sua solicitação, informo que os códigos de vaga para a carreira de Professor do Ensino Básico Técnico e Tecnológico são distribuídos por cargo, Grupo 707 - Cargo 001, e não por área.    Atenciosamente, ",226,37,1,1,False,False,0,1,0,neuralmind/bert-base-portuguese-cased,512,3e-05,2,16
18886,4,0,0,c1,c1,0.41871288,0.39324835,0.18803881,True," Prezado (a) Senhor (a),   Em atenção ao vosso pedido de informação, encaminhado a este SIC/CONAB, informamos que para acessar os arquivos oferecidos pela Superintendência Regional do Rio de Janeiro - SUREG-RJ, desta Conab, o cidadão deverá seguir os seguintes passos:   1- acesse o link https://cloud.conab.gov.br/index.php/s/KXENE3ELEg9K24J 2 - senha 18122018 3  prazo de expiração, em 11/01/2019.   Esperamos ter satisfeito suas expectativas, quanto a uma definitiva e esclarecedora resposta. Senão, informamos que o Art.16 da Lei nº 12.527/2011, lhe faculta o direito de recorrer, em 3ª Instância, à Controladoria-Geral da União  CGU.   Nos colocamos a sua disposição para o esclarecimento de futuras demandas.     Serviço de Informação ao Cidadão  SIC/CONAB ",766,110,1,1,False,False,1,0,0,neuralmind/bert-base-portuguese-cased,512,3e-05,2,16
18887,4,2,1,c5,c234,0.33013207,0.3466148,0.32325312,False," Prezado Senhor, Foi encaminhado ofício a empresa interessada no ano de 2017, porém o documento foi devolvido pelo Correio. Segue cópia do documento encaminhado.   Para que o pedido possa ser analisado, é necessária a complementação de informação, conforme constatado pelo técnico analisador do requerimento. Informo também que não temos o processo digitalizado. Atenciosamente, SIC/ANM ",387,54,1,1,False,False,0,0,1,neuralmind/bert-base-portuguese-cased,512,3e-05,2,16
18888,4,1,1,c234,c234,0.36879763,0.41792795,0.21327437,True," Prezada Victoria , Conforme solicitado, segue o  link, os dados abaixo não são unificados por cor, raça e sexo, terá que fazer uma filtragem na planilha. https://www.ibge.gov.br/estatisticas-novoportal/sociais/populacao/17270-pnad-continua.html?edicao=21073&t=resultados Tabelas - 2017 Educação   Tabelas Completas - em formato xls e ods   Havendo a necessidade de mais alguma informação, estamos ao inteiro dispor no e-mail ibge@ibge.gov.br   Atenciosamente,   Equipe de Atendimento ",485,57,1,1,False,False,0,1,0,neuralmind/bert-base-portuguese-cased,512,3e-05,2,16
18894,4,1,2,c234,c5,0.18302983,0.3788681,0.43810204,False," Prezada,    A denominação e composição do produto deve estar de acordo com o padrão estabelecido na legislação, atender ao padrão de néctar sim (ver IN 12 de 2003), se atender ao padrão de refresco(bebida) será denominado de bebida (ver In 19 de 2013). Se o produto é classificado por exemplo como bebida de fruta, conforme IN 19 de 2013, os aditivos permitidos serão somente aqueles que previstos para refresco (bebida) na RDC nº05/07.    Atenciosamente, ",457,74,1,1,False,False,0,1,0,neuralmind/bert-base-portuguese-cased,512,3e-05,2,16
18896,4,0,1,c1,c234,0.28641307,0.3605825,0.3530044,False," Prezado Sr. Samuel Júnior,  Favor agendar (data e horário) com o Sr. Paulo Fernando Teixeira de Camargo através dos telefones Tel: (31) 3559-1228 ou (31) 3559-1218 ou pelo email atr@reitoria.ufop.br para acesso aos documentos e informações necessárias durante o período de 14/02 a 17/02/2017.  Att,  SIC/UFOP ",310,46,2,1,True,False,2,0,0,neuralmind/bert-base-portuguese-cased,512,3e-05,2,16
18899,4,1,2,c234,c5,0.119615376,0.26965615,0.6107285,False," Prezado solicitante, Segue, em anexo, resposta a seu pedido de informação. Atenciosamente, SIC/UFMA ",101,13,3,2,True,True,0,1,2,neuralmind/bert-base-portuguese-cased,512,3e-05,2,16
18932,4,0,1,c1,c234,0.39448768,0.4276377,0.17787465,False," Prezado Cidadão, Em atendimento a vossa solicitação de informação consultamos a Pró-Reitoria de Gestão de Pessoal cuja resposta transcrevemos abaixo: ""Prezado, Informamos não haver servidores lotados bem como a designação de unidade Gabinete da PROPLAN. O único servidor em exercício na referida unidade é o Sr. Pró-Reitor de Planejamento o qual não assina folha de ponto dado a a natureza do Cargo de Direção (CD-0002) e do Cargo efetivo (Docente), os quais o dispensam do registro de ponto"".  Isso posto sugerimos acessar o link https://www.ufrb.edu.br/proplan/estrutura para verificar a estrutura da Proplan e posteriormente realizar NOVO PEDIDO DE ACESSO A INFORMAçâO indicando qual (is) unidade (s) vossa senhoria deseja obter as folhas de fequências dos servidores, bem como a informação acerca de horário especial. Atenciosamente, Serviço de Informação ao Cidadão Universidade Federal do Recôncavo da Bahia ",915,135,1,1,False,False,1,0,0,neuralmind/bert-base-portuguese-cased,512,3e-05,2,16
18935,4,1,1,c234,c234,0.25443837,0.392282,0.35327965,True," Prezado(a) Sr(a).  Agradecemos o contato e informamos que o atendimento ao pedido de informação solicitado poderá ser obtido no endereço eletrônicos (http://www.ufpb.br/content/centros-de-ensino) e no (http://www.proplan.ufpb.br/proplan/contents/documentos/relatorios-de-gestao/relatorio-de-gestao-2016.pdf/view), arquivo ( RelatorioGestao_UFPB2016_PosConselhos.pdf ) Atenciosamente,  Serviço de Informação ao Cidadão - SIC  Universidade Federal da Paraíba - UFPB ",465,43,1,1,False,False,0,1,0,neuralmind/bert-base-portuguese-cased,512,3e-05,2,16
18939,4,2,2,c5,c5,0.106855586,0.30581853,0.5873259,True," Ao Senhor Bruno Medina Pegoraro, Em atendimento à solicitação de V.Sª., encaminhamos anexo as Notas Técnicas fornecidas pela Gerência de Regulação e Análise Processual. Atenciosamente, KARLA CAMPOS DO CARMO  Gerente de Regulação e Análise Processual   Esclarecemos ainda que, o cidadão poderá interpor Recurso à Superintendência de Serviços de Transporte de Passageiros, no prazo de até 10 (dez) dias.   Agência Nacional de Transportes Terrestres  ANTT SCE Sul:: Polo 8:: Projeto Orla Trecho 03:: Lote 10 Brasília  DF:: CEP: 70200-003 Fone: 166 www.antt.gov.br ",565,84,1,1,False,False,0,0,1,neuralmind/bert-base-portuguese-cased,512,3e-05,2,16
18940,4,2,2,c5,c5,0.07508296,0.30720928,0.6177078,True," Prezado(a) Senhor(a), Em atenção ao Pedido de Informação e-SIC NUP 00077000058201805, a Coordenação de Recursos Humanos (CRH) apresentou os seguintes dados acerca do número de servidores vinculados a esta Secretaria Especial de Agricultura Familiar e do Desenvolvimento Agrário (SEAD): Servidores Efetivos: 171 Requisitados de Outros órgãos: 105 Nomeados para Cargo em Comissão: 140 Total: 416 Salientamos que, caso Vossa Senhoria não fique satisfeito(a) com a resposta, é cabível recurso de 1ª instância à Coordenação-Geral de Administração e Recursos Humanos (CGARH). Atenciosamente, SIC-SEAD/CC/PR ",602,82,1,1,False,False,0,0,1,neuralmind/bert-base-portuguese-cased,512,3e-05,2,16
18946,4,1,1,c234,c234,0.35708395,0.4744473,0.16846871,True," Prezado(a) Senhor(a),   Em atenção ao seu pedido de acesso à informação, formulado com base na Lei nº 12.527/2011, regulamentada pelo Decreto nº 7.724/2012, o Departamento Nacional de Trânsito informa que o DETRAN, de jurisdição, é o órgão indicado para informações gerais sobre veículos. As informações detalhadas devem ser buscadas juntamente ao órgão autuador.   Os DETRANs são vinculados ao Poder Executivo Estadual e fiscalizam o trânsito de veículos terrestres em suas respectivas jurisdições, no território Brasileiro, possuindo autonomia para tal. Entre suas atribuições está a determinação das normas para formação e fiscalização de condutores, emissões e renovações de Carteiras Nacionais de Transito, controle de multas de trânsito, entre outros, conforme as competências determinadas nos termos do artigo 22 do Código de Trânsito Brasileiro.   Ao DENATRAN compete principalmente fiscalizar e fazer cumprir a legislação de trânsito e a execução das normas e diretrizes estabelecidas pelo Conselho Nacional de Trânsito (CONTRAN), além de ser responsável por estabelecer procedimentos sobre a aprendizagem e habilitação de condutores de veículos, a expedição de documentos de condutores, de registro e licenciamento de veículos.   Sendo assim, sugerimos que Vossa Senhoria procure o DETRAN/SP para obter as informações solicitadas. Para outras formas de resolução para seu problema, sugerimos que busque a Ouvidoria do DETRAN.   Sugerimos o link:   Atendimento ao Cidadão do DETRAN/SP: http://www.detran.sp.gov.br/wps/portal/portaldetran/detran/atendimento   Comunicamos a Vossa Senhoria que a apresentação de recurso a esta resposta, se for o caso, deverá obedecer ao disposto na Seção II do Capítulo III da Lei nº 12.527/2011 e na Seção IV do Capítulo IV do Decreto nº 7.724/2012.   Atenciosamente, Serviço de Informação ao Cidadão  SIC  Ministério das Cidades  sic@cidades.gov.br ",1894,267,1,1,False,False,0,1,0,neuralmind/bert-base-portuguese-cased,512,3e-05,2,16
18948,4,1,2,c234,c5,0.24526908,0.35163206,0.40309894,False," Prezada Sra. Aneia,  Em atenção ao seu pedido de informação protocolo n.º 99920.000202/2016-11 da CGU, informamos que após o recolhimento da taxa de reprodução de R$403,34 (R$0,57/página conforme tarifa portuária em vigor + 3% de ISS) via transferência bancária ou depósito identificado na boca no caixa, na conta da Companhia Docas do Estado de São Paulo  CODESP, CNPJ: 44.837.524/0001-07, no Banco do Brasil, Agência 1914-3, Conta Corrente 6600-1, e envio de cópia do comprovante de transferência/depósito para o e-mail sic@portodesantos.com.br, retirar no SIC, sito à Rua Rodrigo Silva, n.°: 17  Macuco  Santos/SP, de 2.ª a 6.ª, das 08:00 às 12:00 e das 14:00 às 18:00, cópia das 687 páginas integrantes do processo solicitado, incluindo as duas páginas do parecer jurídico.  Informamos ainda que após comprovação de pagamento da taxa de reprodução, a CODESP tem o prazo de até dez dias para fornecer as cópias, conforme parágrafo único do artigo 18 do Decreto  Nº 7.724, DE 16 DE MAIO DE 2012 que regulamenta a Lei nº 12.527 (Lei de Acesso à Informação).   ""Parágrafo único.  A reprodução de documentos ocorrerá no prazo de dez dias, contado da comprovação do pagamento pelo requerente ou da entrega de declaração de pobreza por ele firmada, nos termos da Lei no 7.115, de 1983, ressalvadas hipóteses justificadas em que, devido ao volume ou ao estado dos documentos, a reprodução demande prazo superior."" ",1414,229,1,1,False,False,0,1,0,neuralmind/bert-base-portuguese-cased,512,3e-05,2,16
18953,4,2,2,c5,c5,0.05774973,0.21425219,0.7279981,True," Prezado(a) Senhor(a),  Recebemos o seu pedido de informação de nº 23480019392201787. Informa-se que o IFB possui fila vigente do referido cargo, o que impede de realizar aproveitamento.  Atenciosamente,  Diretoria de Administração Funcional - Interlocutor  SIC/IFB ",266,35,1,1,False,False,0,0,1,neuralmind/bert-base-portuguese-cased,512,3e-05,2,16
18955,4,1,0,c234,c1,0.4666262,0.33764026,0.1957335,False," Prezado(a) Senhor(a), 1. Em atendimento a sua solicitação, informamos que a Controladoria-Geral da União publica por meio do Portal da Transparência a posição mensal dos dirigentes das estatais (última publicação - outubro 2018), o histórico deste cadastro de dirigentes é mantido pela Secretaria de  Coordenação e Governança das Empresas Estatais do Ministério do Planejamento, Desenvolvimento e Gestão (atual Ministério da Economia). Nesse sentido, tendo em vista a competência do tema abordado na presente solicitação o pedido deve ser remetido ao Ministério do Planejamento, Desenvolvimento e Gestão (Ministério da Economia), para avaliação/atendimento. Atenciosamente, área responsável pela resposta: Diretoria de Pesquisas e Informações Estratégicas Autoridade a ser direcionado eventual recurso de 1ª instância: Chefe de Gabinete do Ministro da CGU Prazo para interposição do recurso de 1ª instância: 10 dias ",917,128,1,1,False,False,0,1,0,neuralmind/bert-base-portuguese-cased,512,3e-05,2,16
18960,4,1,0,c234,c1,0.5138406,0.3941677,0.09199169,False," Prezado (a) Cidadão (ã),   1.Conforme solicitação através do E-SIC, site CGU, informamos que:   1.1. No âmbito do Plano de Funções Gratificadas da CAIXA, não está prevista qualquer comissão para os empregados da Auditoria, posto que tal plano apresenta as descrições das funções gratificadas e requisitos de acesso a essas funções. Não obstante, caso a resposta não esteja a contento, pedimos esclarecer o que seria essa comissão para que possamos averiguar internamente.  2. Por fim, agradecemos o contato e esclarecemos que a CAIXA, na página www.caixa.gov.br/acessoainformacao, disponibiliza as informações corporativas em atendimento à Lei 12.527/2011.   3. Informamos que a CAIXA mantém SAC para informações, reclamações, cancelamentos, sugestões, serviços e elogios, com atendimento 24 horas por dia 07 dias por semana, pelo DDG 0800 726 0101 e para reclamações não solucionadas no SAC ou denúncias, a CAIXA mantém canal de Ouvidoria com atendimento de segunda a sexta-feira, das 08 às 18 horas, pelo DDG 0800 725 7474.  4. A CAIXA coloca-se à disposição através de seus canais de atendimento.   Atenciosamente,  Simone de Faria Morato  Superintendência Nacional Quadro de Pessoas, Remuneração e Benefícios CAIXA - Serviço de Informações ao Cidadão ",1260,187,1,1,False,False,0,1,0,neuralmind/bert-base-portuguese-cased,512,3e-05,2,16
18962,4,2,2,c5,c5,0.30885923,0.3420534,0.34908736,True," Prezado,    Considerando o pedido protocolado sob número 23480017530/2017-93 (dia 26/07/2017, às 17:10), que trata do mesmo assunto, porém de forma mais detalhada, visto que se refere a possibilidade de vaga de redistribuição para o IF Farroupilha, vou arquivar o presente pedido e encaminhar ao Setor responsável pela divulgação da resposta o Pedido mais recente (23480017530/2017-93).     Att.,    Débora Pinheiro Santos  Serviço de Informação ao Cidadão. ",459,64,1,1,False,False,0,0,1,neuralmind/bert-base-portuguese-cased,512,3e-05,2,16
18963,4,2,1,c5,c234,0.28713006,0.41144547,0.3014244,False," Prezado(a) Senhor(a),     Em atendimento ao pedido de informação registrado sob o protocolo nº23480-017708/2017-04 Segue a resposta elaborada pela unidade responsável:  Conforme o Edital Enem 2017, item 1.5, o Exame será executado por entidade contratada pelo Inep para tal fim. Nestes termos, o Inep não contrata diretamente os profissionais que atuam na aplicação, isto é, a contratação de fiscais, coordenadores e corretores são de responsabilidade das Instituições aplicadoras contratadas.  Quando for negado o pedido de acesso à informação, o Decreto nº 7.724, de 16 de maio de 2012, estabelece que se resguarda ao interessado a possibilidade de apresentar recurso, no prazo de 10 (dez) dias. Em relação à presente demanda, o recurso será direcionado a DIRETORIA DE GESTÃO E PLANEJAMENTO  DGP.    Atenciosamente,  Serviço de Informação ao Cidadão  SIC-Inep Ouvidoria do Instituto Nacional de Estudos e Pesquisas Educacionais Anísio Teixeira Setor de Indústrias Gráficas, quadra 04, lote 327 Edifício Villa Lobos  Sede do Inep, térreo CEP: 70610-908  Brasília/DF e-SIC: http://www.acessoainformacao.gov.br/sistema/ ",1124,162,1,1,False,False,0,0,1,neuralmind/bert-base-portuguese-cased,512,3e-05,2,16
18978,4,0,0,c1,c1,0.6547116,0.2010454,0.14424302,True," Prezado cidadão, Somos a Universidade Federal do Estado do Rio de Janeiro não detemos competência sobre a matéria exarada em vosso pleito. Atenciosamente SIC-UNIRIO ",166,24,1,1,False,False,1,0,0,neuralmind/bert-base-portuguese-cased,512,3e-05,2,16
18980,4,1,2,c234,c5,0.28336763,0.32553765,0.3910947,False," Prezada Sra.,   Em atenção a sua demanda, informamos que o pedido de acesso à informação n.º 08850002695201711 foi respondido pelo sistema e-SIC (https://esic.cgu.gov.br/sistema), e também via e-mail informado em seu cadastro (stellaisis@yahoo.com.br).  As resposta em referência seguem anexas.  Restando dúvidas, favor entrar em contato conosco.  Devido o arquivo exceder o limite permitido do e-mail. não foi possível anexar. Entretanto o arquivo completo foi inserido no sistema da CGU.  Att.,  Serviço de Informação ao Cidadão - SIC/MJSP ",543,76,1,1,False,False,0,1,0,neuralmind/bert-base-portuguese-cased,512,3e-05,2,16
18981,4,2,0,c5,c1,0.52372867,0.3607449,0.115526415,False," Prezado Senhor, Em atenção à sua demanda, informamos que a Lei nº 12.527/2011 (Lei de Acesso à Informação - LAI) é o canal para solicitações de dados, processados ou não, que podem ser utilizados para produção e transmissão de conhecimento, não abarcando, no entanto, casos de denúncia, reclamações, elogios, consultas jurídicas, nem análise de situações hipotéticas. Nesse sentido, o Serviço de Informação ao Cidadão (SIC) não é o canal adequado para o recebimento desta demanda, motivo pelo qual seu pedido não será atendido aqui (saiba mais em: http://www.acessoainformacao.gov.br/menu-de-apoio/entenda-a-lai). Contudo, como boa prática, seu pedido foi convertido em manifestação de Ouvidoria de nº 08198.001000/2019-97  e encaminhado para que este órgão proceda análise do seu caso. Neste sentido, informamos que o senhor pode acompanhar o andamento através do seguinte link:  https://sistema.ouvidorias.gov.br/ . Atenciosamente, Serviço de Informação ao Cidadão - MJSP (61) 2025-3949 - sic@mj.gov.br ",1006,142,1,1,False,False,0,0,1,neuralmind/bert-base-portuguese-cased,512,3e-05,2,16
18983,4,1,0,c234,c1,0.44767484,0.41101018,0.14131494,False," Prezado(a) Senhor(a),   Esclarecemos que a Lei de Acesso à Informação não ampara a formulação de consultas, reclamações e denúncias, bem como pedidos de providências para a Administração Pública Federal ou solicitações de indenizações. Os pedidos devem veicular, única e exclusivamente, o acesso a ""dados públicos processados ou não, que podem ser utilizados para a produção e transmissão de conhecimento, contidos em qualquer meio, suporte ou formato"".   Assim, este serviço não é o canal competente para recepção e tratamento de casos concretos analisados/em análise nas unidades de atendimento do INSS.    Para informações quanto a andamento de Recurso acesse:   https://www.inss.gov.br/servicos-do-inss/recurso/   Acesse: ACOMPANHAR ANDAMENTO   O acesso à consulta processual, bem como o acompanhamento do andamento e documentos é realizado através da aba ""CONSULTA PROCESSUAL"".    A autenticação de acesso se dá através do aplicativo ""cidadão.br"", cuja senha é a mesma utilizada pela Central de Serviços ""Meu INSS"" (https://www.inss.gov.br/servicos-do-inss/meu-inss/).   Assim, caso já possua acesso ao MEU INSS não é necessário o cadastro de nova senha, bastando utilizar a mesma. O cadastro de acesso também pode ser realizado diretamente na página do e-Recursos (https://erecursos.previdencia.gov.br/web/) na aba ""CONSULTA PROCESSUAL"", ou em uma Agência da Previdência Social de sua preferência.    Os usuários que ainda possuem o cadastro pelo Cadsenha, já descontinuado pelo INSS, poderão utilizar a senha até a sua expiração.    Lembramos que dados de benefícios são consideradas sensíveis, conforme arts. 55 a 60 do Decreto nº 7.724/2012, não sendo disponibilizados pelo eSIC, o qual destina-se à disponibilização de informações públicas.   Ao final, informamos que o INSS possui canal específico para elogios, sugestões, reclamações, denúncias, pedidos de providências ou outras solicitações acerca dos serviços prestados, qual seja, o registro na Ouvidoria da Previdência Social, o qual pode ser realizado por telefone através da Central de Atendimento 135 (Basta discar 135. A ligação é gratuita de telefone fixo ou telefone público e o atendimento é de segunda-feira a sábado, das 7 às 22h), ou diretamente pela página da Ouvidoria (para maiores informações acesse: https://www.inss.gov.br/ouvidoria/).   Salientamos que o e-SIC não substitui os canais de atendimento do INSS e foi criado como ferramenta para obtenção de informações públicas com base na Lei de Acesso à Informação - LAI.   Atenciosamente,  Serviço de Informações ao Cidadão  INSS ",2566,365,1,1,False,False,0,1,0,neuralmind/bert-base-portuguese-cased,512,3e-05,2,16
18986,4,2,0,c5,c1,0.7814938,0.15596552,0.06254064,False," Prezado Osni,   A pergunta será respondida no atendimento da demanda 48700.003478/2018-68. ",92,11,1,1,False,False,0,0,1,neuralmind/bert-base-portuguese-cased,512,3e-05,2,16
18991,4,1,2,c234,c5,0.12409144,0.34497765,0.53093094,False," PREZADO CIDADãO, INFORMAMOS ABAIXO A RESPOSTA à SUA SOLICITAçãO, NO PRAZO DA LEI DE ACESSO A INFORMAçãO. SEGUEM DADOS ANEXO. TEMOS SOB GESTãO DO PROGRAMA DE ARBOVIROSES OS DADOS DO SINAN-NET A PARTIR DE 2015 (PARCIAL, POIS ATé FEVEREIRO DE 2016 NãO TíNHAMOS VIGILâNCIA UNIVERSAL, O MODELO ADOTADO ERA SENTINELA). NO SINAN NET PODEMOS INFORMAR O NúMERO DE GESTANTES CONFIRMADAS POR CRITéRIO LABORATORIAL, E EM QUAL TRIMESTRE DE GESTAçãO.  PODEMOS INFORMAR O NúMERO DE GESTANTES CONFIRMADOS POR ESTADOS E MUNICíPIOS, MAS NãO TEMOS A QUANTIDADE DE EXAMES REALIZADOS, TALVEZ ESSA INFORMAçãO POSSA ESTAR NO GAL (GESTãO CGLAB).   OBS.: DADOS DE 2019 DE ZIKA ATUALIZADO EM 23/07/2019.     ESTAMOS à DISPOSIçãO PARA QUAISQUER ESCLARECIMENTOS. ATENCIOSAMENTE, ",752,113,1,1,False,False,0,1,0,neuralmind/bert-base-portuguese-cased,512,3e-05,2,16
18999,4,0,0,c1,c1,0.71924335,0.23209745,0.048659176,True," Senhor Cidadão,     1. Em atendimento ao pedido feito por Vossa Senhoria, junto ao Protocolo 99902003592201771, site CGU, informamos a impossibilidade de atendimento de demanda, tendo em vista tratar-se de pedido genérico, conforme estabelecido na Lei nº 12.527, de 18 de novembro de 2011, e no Decreto nº 7.724, de 16 de maio de 2012.     2. O Ministério da Transparência, Fiscalização e Controle entende por pedido genérico aquele que não descreve de forma delimitada (quantidade, período, temporal, localização, sujeito, recorte temático, formato, etc.) o objeto do pedido de acesso à informação, o que impossibilita a identificação e a compreensão do objeto da solicitação. É um pedido que se caracteriza pelo seu aspecto generalizante, com ausência de dados importantes para a sua delimitação e atendimento, conforme estabelecido no Decreto nº 7.724.    3. Destaca-se que os pedidos de acesso à informação devem observar o estabelecido no art. 12 do Decreto nº 7.724, que regulamenta a Lei nº 12.527, em especial o inciso III, nestes termos:    Art. 12.  O pedido de acesso à informação deverá conter:    III - especificação, de forma clara e precisa, da informação requerida.    4. Ante o exposto, informamos que a solicitação  por cópia digitais ou indicação de local de acesso, dos relatórios anuais da Caixa Econômica Federal entre 1969 a 1985  não poderá ser atendida, pois o termo relatórios anuais pode abarcar uma multiplicidade de relatórios que podem ter sido produzidos pela CAIXA no período em questão, com prazos distintos de guarda e arquivamento. A título de exemplo, esclarecemos que, atualmente, a CAIXA produz por meio de suas diversas áreas, o relatório anual das demonstrações contábeis, o relatório anual de sustentabilidade, o relatório da prestação de contas anual dentre outros, o que faz com que a solicitação em questão seja caracterizado como pedido genérico.    5. A fim de dar efetividade ao seu pedido, orientamos a abertura de novo pedido de acesso à informação, com a delimitação de qual o tipo de relatório anual o Senhor necessita, ou quais informações e/ou dados deverão constar nos documentos solicitados, para que possamos providenciar a busca nos arquivos e áreas da empresa.    6. Conforme o disposto no parágrafo único do art.21 do decreto 7.724, de 2012, informa-se que poderá ser apresentado recurso no prazo de 10 dias contado da ciência da decisão, à autoridade hierarquicamente superior para o assunto solicitado.    7. Por fim, agradecemos o contato e esclarecemos que a CAIXA, na página www.caixa.gov.br/acessoainformacao, disponibiliza as informações corporativas em atendimento à Lei 12.527/2011.     8. Informamos que a CAIXA mantém SAC para informações, reclamações, cancelamentos, sugestões, serviços e elogios, com atendimento 24 horas por dia 07 dias por semana, pelo DDG 0800 726 0101 e para reclamações não solucionadas no SAC ou denúncias, a CAIXA mantém canal de Ouvidoria com atendimento de segunda a sexta-feira, das 08 às 18 horas, pelo DDG 0800 725 7474.     9. A CAIXA coloca-se à disposição através de seus canais de atendimento.     Atenciosamente,    CAIXA - Serviço de Informações ao Cidadão. ",3170,492,1,1,False,False,1,0,0,neuralmind/bert-base-portuguese-cased,512,3e-05,2,16
19001,4,0,1,c1,c234,0.34908363,0.46500096,0.18591534,False," Prezado Sr., Encaminhamos resposta da área responsável. ""A comprovação dos requisitos exigidos para provimento do cargo deverá corresponder ao disposto no item 3. do Edital 216/2018, para o referido cargo, os quais são previstos no Anexo II da Lei nº 11.091, de 12 de janeiro de 2005, não cabendo portanto possibilidade de flexibilização.      Os documentos apresentados pelos Candidatos convocados serão apreciados por Comissão Técnica de Análise de Documentação, conforme disposto no subitem 14.2 do referido Edital.  Dessa forma, não cabe análise prévia quanto a comprovação de requisitos para candidato que não foi convocado para provimento de vaga."" Atenciosamente, Equipe SIC-UFF * Conforme o disposto no artigo 15 da Lei 12.527/2011, informamos que o(a) interessado(a) poderá interpor recurso contra a decisão no prazo de 10 (dez) dias, a contar da sua ciência. ** Interposto o recurso, este Serviço de Informação ao Cidadão o encaminhará para a Pró-Reitoria de Gestão de Pessoas, autoridade hierarquicamente superior a quem primeiro indeferiu o pedido de informação. ",1076,161,1,1,False,False,1,0,0,neuralmind/bert-base-portuguese-cased,512,3e-05,2,16
19002,4,1,1,c234,c234,0.17655595,0.42498583,0.3984582,True," Prezado Sr. Jeferson, segue abaixo resposta para sua manifestação.  Atenciosamente,  SIC/IFSP -------------------  ""Prezado(a) candidato(a),  O item 2.1 do Edital n° 864/2015 dispõe sobre o total de vagas para provimento imediato de cada cargo e também o quantitativo de vagas separado por ampla concorrência, candidatos com deficiência e candidatos negros.  O total de vagas para o cargo Analista de Tecnologia da Informação está disposto no quadro em anexo.   Atenciosamente,  COMISSÃO CONCURSO PÚBLICO - Edital n° 864/2015.  Portaria IFSP nº 4645, de 11 de dezembro de 2015.  Instituto Federal de Educação, Ciência e Tecnologia de São Paulo  www.ifsp.edu.br"" ",663,96,1,1,False,False,0,1,0,neuralmind/bert-base-portuguese-cased,512,3e-05,2,16
